,open_ts_time,open_tf_time,wind_ts_p,wind_tf_p,close_ts_time,close_tf_time,unwind_ts_p,unwind_tf_p,diff_ts,diff_tf,sum
0,2022-10-10 09:33:15,2022-10-10 09:33:15,101.115,-101.535,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.0049999999999954525,0.010000000000005116
1,2022-10-10 09:33:30,2022-10-10 09:33:30,101.11,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.010000000000005116,0.010000000000005116,0.020000000000010232
2,2022-10-10 09:33:45,2022-10-10 09:33:45,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
3,2022-10-10 09:34:00,2022-10-10 09:34:00,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
4,2022-10-10 09:34:15,2022-10-10 09:34:15,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
5,2022-10-10 09:34:30,2022-10-10 09:34:30,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
6,2022-10-10 09:34:45,2022-10-10 09:34:45,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
7,2022-10-10 09:35:00,2022-10-10 09:35:00,101.115,-101.54,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.005000000000009663,0.010000000000005116,0.01500000000001478
8,2022-10-10 09:35:15,2022-10-10 09:35:15,101.11,-101.535,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.12,101.53,0.010000000000005116,0.0049999999999954525,0.015000000000000568
9,2022-10-10 09:36:15,2022-10-10 09:36:17,-101.12,101.535,2022-10-10 09:40:16,2022-10-10 09:40:15,101.12,-101.565,0.0,0.030000000000001137,0.030000000000001137
10,2022-10-10 09:37:30,2022-10-10 09:37:30,101.12,-101.56,2022-10-10 09:40:16,2022-10-10 09:40:15,-101.125,101.56,0.0049999999999954525,0.0,0.0049999999999954525
