,open_tf_time,open_t_time,wind_tf_p,wind_t_p,close_tf_time,close_t_time,unwind_tf_p,unwind_t_p,diff_tf,diff_t,sum
0,2022-10-10 09:32:30,2022-10-10 09:32:30,101.51,-100.715,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.030000000000001137,-0.01999999999999602,0.010000000000005116
1,2022-10-10 09:32:45,2022-10-10 09:32:45,101.51,-100.725,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.030000000000001137,-0.010000000000005116,0.01999999999999602
2,2022-10-10 09:33:01,2022-10-10 09:33:00,101.525,-100.735,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.015000000000000568,0.0,0.015000000000000568
3,2022-10-10 09:33:15,2022-10-10 09:33:15,101.53,-100.74,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.010000000000005116,0.0049999999999954525,0.015000000000000568
4,2022-10-10 09:33:30,2022-10-10 09:33:30,101.535,-100.74,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.005000000000009663,0.0049999999999954525,0.010000000000005116
5,2022-10-10 09:33:45,2022-10-10 09:33:45,101.535,-100.74,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.005000000000009663,0.0049999999999954525,0.010000000000005116
6,2022-10-10 09:34:00,2022-10-10 09:34:00,101.535,-100.74,2022-10-10 09:34:15,2022-10-10 09:34:15,-101.54,100.735,0.005000000000009663,0.0049999999999954525,0.010000000000005116
7,2022-10-10 09:34:30,2022-10-10 09:34:30,-101.54,100.735,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.010000000000005116,1.4210854715202004e-14
8,2022-10-10 09:34:45,2022-10-10 09:34:45,-101.54,100.735,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.010000000000005116,1.4210854715202004e-14
9,2022-10-10 09:35:00,2022-10-10 09:35:00,-101.54,100.735,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.010000000000005116,1.4210854715202004e-14
10,2022-10-10 09:35:15,2022-10-10 09:35:15,-101.535,100.73,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.015000000000000568,0.015000000000000568,0.0
11,2022-10-10 09:35:30,2022-10-10 09:35:30,-101.54,100.73,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.015000000000000568,0.005000000000009663
12,2022-10-10 09:35:45,2022-10-10 09:35:45,-101.535,100.725,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.015000000000000568,0.020000000000010232,0.005000000000009663
13,2022-10-10 09:36:00,2022-10-10 09:36:00,-101.54,100.725,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.020000000000010232,0.010000000000019327
14,2022-10-10 09:36:17,2022-10-10 09:36:15,-101.54,100.725,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.020000000000010232,0.010000000000019327
15,2022-10-10 09:36:30,2022-10-10 09:36:30,-101.535,100.72,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.015000000000000568,0.025000000000005684,0.010000000000005116
16,2022-10-10 09:36:47,2022-10-10 09:36:45,-101.535,100.72,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.015000000000000568,0.025000000000005684,0.010000000000005116
17,2022-10-10 09:37:00,2022-10-10 09:37:00,-101.54,100.725,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.009999999999990905,0.020000000000010232,0.010000000000019327
18,2022-10-10 09:37:16,2022-10-10 09:37:15,-101.545,100.73,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,-0.0049999999999954525,0.015000000000000568,0.010000000000005116
19,2022-10-10 09:37:30,2022-10-10 09:37:30,-101.56,100.745,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,0.010000000000005116,0.0,0.010000000000005116
20,2022-10-10 09:37:45,2022-10-10 09:37:45,-101.565,100.75,2022-10-10 09:38:15,2022-10-10 09:38:15,101.55,-100.745,0.015000000000000568,-0.0049999999999954525,0.010000000000005116
21,2022-10-10 09:40:01,2022-10-10 09:40:00,101.56,-100.76,2022-10-10 09:41:30,2022-10-10 09:41:31,-101.565,100.76,0.0049999999999954525,0.0,0.0049999999999954525
22,2022-10-10 09:40:15,2022-10-10 09:40:15,101.56,-100.755,2022-10-10 09:41:30,2022-10-10 09:41:31,-101.565,100.76,0.0049999999999954525,-0.005000000000009663,-1.4210854715202004e-14
23,2022-10-10 09:40:30,2022-10-10 09:40:31,101.56,-100.755,2022-10-10 09:41:30,2022-10-10 09:41:31,-101.565,100.76,0.0049999999999954525,-0.005000000000009663,-1.4210854715202004e-14
24,2022-10-10 09:40:45,2022-10-10 09:40:46,101.56,-100.76,2022-10-10 09:41:30,2022-10-10 09:41:31,-101.565,100.76,0.0049999999999954525,0.0,0.0049999999999954525
25,2022-10-10 09:42:00,2022-10-10 09:42:00,101.555,-100.765,2022-10-10 09:45:30,2022-10-10 09:45:30,-101.55,100.74,-0.005000000000009663,0.025000000000005684,0.01999999999999602
26,2022-10-10 09:42:17,2022-10-10 09:42:15,101.555,-100.76,2022-10-10 09:45:30,2022-10-10 09:45:30,-101.55,100.74,-0.005000000000009663,0.020000000000010232,0.015000000000000568
27,2022-10-10 09:43:01,2022-10-10 09:43:00,101.555,-100.755,2022-10-10 09:45:30,2022-10-10 09:45:30,-101.55,100.74,-0.005000000000009663,0.015000000000000568,0.009999999999990905
28,2022-10-10 09:43:30,2022-10-10 09:43:30,101.56,-100.76,2022-10-10 09:45:30,2022-10-10 09:45:30,-101.55,100.74,-0.010000000000005116,0.020000000000010232,0.010000000000005116
29,2022-10-10 09:44:18,2022-10-10 09:44:15,-101.555,100.745,2022-10-10 09:45:30,2022-10-10 09:45:30,101.545,-100.745,0.010000000000005116,0.0,0.010000000000005116
30,2022-10-10 09:44:30,2022-10-10 09:44:30,-101.55,100.74,2022-10-10 09:45:30,2022-10-10 09:45:30,101.545,-100.745,0.0049999999999954525,0.005000000000009663,0.010000000000005116
31,2022-10-10 09:48:17,2022-10-10 09:48:15,101.555,-100.76,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.005000000000009663,0.005000000000009663
32,2022-10-10 09:48:30,2022-10-10 09:48:30,101.555,-100.755,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.0,0.0
33,2022-10-10 09:48:45,2022-10-10 09:48:46,101.55,-100.755,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.0,0.005000000000009663
34,2022-10-10 09:49:01,2022-10-10 09:49:00,101.555,-100.76,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.005000000000009663,0.005000000000009663
35,2022-10-10 09:49:30,2022-10-10 09:49:30,101.55,-100.755,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.0,0.005000000000009663
36,2022-10-10 09:49:48,2022-10-10 09:49:46,101.55,-100.755,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.0,0.005000000000009663
37,2022-10-10 09:50:16,2022-10-10 09:50:15,101.55,-100.76,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.005000000000009663,0.010000000000019327
38,2022-10-10 09:50:30,2022-10-10 09:50:30,101.555,-100.765,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.010000000000005116,0.010000000000005116
39,2022-10-10 09:50:45,2022-10-10 09:50:45,101.555,-100.77,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.015000000000000568,0.015000000000000568
40,2022-10-10 09:51:00,2022-10-10 09:51:00,101.55,-100.76,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.005000000000009663,0.010000000000019327
41,2022-10-10 09:51:16,2022-10-10 09:51:15,101.555,-100.765,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.0,0.010000000000005116,0.010000000000005116
42,2022-10-10 09:51:30,2022-10-10 09:51:30,101.55,-100.76,2022-10-10 09:52:00,2022-10-10 09:52:01,-101.555,100.755,0.005000000000009663,0.005000000000009663,0.010000000000019327
43,2022-10-10 09:52:30,2022-10-10 09:52:30,-101.55,100.75,2022-10-10 09:55:45,2022-10-10 09:55:45,101.55,-100.765,0.0,0.015000000000000568,0.015000000000000568
44,2022-10-10 09:52:45,2022-10-10 09:52:45,-101.55,100.75,2022-10-10 09:55:45,2022-10-10 09:55:45,101.55,-100.765,0.0,0.015000000000000568,0.015000000000000568
45,2022-10-10 09:53:30,2022-10-10 09:53:30,101.545,-100.755,2022-10-10 09:55:45,2022-10-10 09:55:45,-101.555,100.76,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
46,2022-10-10 09:53:45,2022-10-10 09:53:45,101.545,-100.76,2022-10-10 09:55:45,2022-10-10 09:55:45,-101.555,100.76,0.010000000000005116,0.0,0.010000000000005116
47,2022-10-10 09:54:00,2022-10-10 09:54:00,101.545,-100.755,2022-10-10 09:55:45,2022-10-10 09:55:45,-101.555,100.76,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
48,2022-10-10 09:55:15,2022-10-10 09:55:16,-101.555,100.755,2022-10-10 09:55:45,2022-10-10 09:55:45,101.55,-100.765,0.005000000000009663,0.010000000000005116,0.01500000000001478
49,2022-10-10 09:56:01,2022-10-10 09:56:03,101.55,-100.765,2022-10-10 09:58:45,2022-10-10 09:58:45,-101.56,100.765,0.010000000000005116,0.0,0.010000000000005116
50,2022-10-10 09:56:15,2022-10-10 09:56:15,101.555,-100.765,2022-10-10 09:58:45,2022-10-10 09:58:45,-101.56,100.765,0.0049999999999954525,0.0,0.0049999999999954525
51,2022-10-10 09:56:30,2022-10-10 09:56:30,101.555,-100.765,2022-10-10 09:58:45,2022-10-10 09:58:45,-101.56,100.765,0.0049999999999954525,0.0,0.0049999999999954525
52,2022-10-10 09:57:30,2022-10-10 09:57:30,-101.56,100.76,2022-10-10 09:58:45,2022-10-10 09:58:45,101.555,-100.77,0.0049999999999954525,0.009999999999990905,0.014999999999986358
53,2022-10-10 09:57:46,2022-10-10 09:57:46,-101.56,100.76,2022-10-10 09:58:45,2022-10-10 09:58:45,101.555,-100.77,0.0049999999999954525,0.009999999999990905,0.014999999999986358
54,2022-10-10 09:58:01,2022-10-10 09:58:00,-101.56,100.76,2022-10-10 09:58:45,2022-10-10 09:58:45,101.555,-100.77,0.0049999999999954525,0.009999999999990905,0.014999999999986358
55,2022-10-10 09:58:15,2022-10-10 09:58:15,-101.56,100.76,2022-10-10 09:58:45,2022-10-10 09:58:45,101.555,-100.77,0.0049999999999954525,0.009999999999990905,0.014999999999986358
56,2022-10-10 10:02:01,2022-10-10 10:02:01,101.56,-100.78,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.015000000000000568,-0.010000000000005116,0.0049999999999954525
57,2022-10-10 10:02:15,2022-10-10 10:02:15,101.56,-100.775,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.015000000000000568,-0.015000000000000568,0.0
58,2022-10-10 10:02:30,2022-10-10 10:02:30,101.56,-100.775,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.015000000000000568,-0.015000000000000568,0.0
59,2022-10-10 10:02:45,2022-10-10 10:02:45,101.565,-100.78,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.010000000000005116,-0.010000000000005116,0.0
60,2022-10-10 10:03:00,2022-10-10 10:03:00,101.565,-100.785,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
61,2022-10-10 10:04:00,2022-10-10 10:04:00,101.565,-100.79,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.010000000000005116,0.0,0.010000000000005116
62,2022-10-10 10:04:16,2022-10-10 10:04:15,101.565,-100.785,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
63,2022-10-10 10:04:32,2022-10-10 10:04:30,101.56,-100.785,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.015000000000000568,-0.005000000000009663,0.009999999999990905
64,2022-10-10 10:04:45,2022-10-10 10:04:47,101.56,-100.785,2022-10-10 10:08:47,2022-10-10 10:08:46,-101.575,100.79,0.015000000000000568,-0.005000000000009663,0.009999999999990905
65,2022-10-10 10:07:30,2022-10-10 10:07:30,-101.58,100.79,2022-10-10 10:08:47,2022-10-10 10:08:46,101.57,-100.795,0.010000000000005116,0.0049999999999954525,0.015000000000000568
66,2022-10-10 10:07:46,2022-10-10 10:07:47,-101.58,100.79,2022-10-10 10:08:47,2022-10-10 10:08:46,101.57,-100.795,0.010000000000005116,0.0049999999999954525,0.015000000000000568
67,2022-10-10 10:08:01,2022-10-10 10:08:00,-101.58,100.79,2022-10-10 10:08:47,2022-10-10 10:08:46,101.57,-100.795,0.010000000000005116,0.0049999999999954525,0.015000000000000568
68,2022-10-10 10:12:10,2022-10-10 10:12:01,-101.585,100.79,2022-10-10 10:14:45,2022-10-10 10:14:45,101.58,-100.79,0.0049999999999954525,0.0,0.0049999999999954525
69,2022-10-10 10:12:18,2022-10-10 10:12:15,-101.585,100.79,2022-10-10 10:14:45,2022-10-10 10:14:45,101.58,-100.79,0.0049999999999954525,0.0,0.0049999999999954525
70,2022-10-10 10:12:30,2022-10-10 10:12:30,-101.585,100.785,2022-10-10 10:14:45,2022-10-10 10:14:45,101.58,-100.79,0.0049999999999954525,0.005000000000009663,0.010000000000005116
71,2022-10-10 10:14:00,2022-10-10 10:14:00,-101.58,100.78,2022-10-10 10:14:45,2022-10-10 10:14:45,101.58,-100.79,0.0,0.010000000000005116,0.010000000000005116
72,2022-10-10 10:14:17,2022-10-10 10:14:17,-101.58,100.78,2022-10-10 10:14:45,2022-10-10 10:14:45,101.58,-100.79,0.0,0.010000000000005116,0.010000000000005116
73,2022-10-10 10:16:01,2022-10-10 10:16:00,-101.58,100.78,2022-10-10 10:17:00,2022-10-10 10:17:01,101.58,-100.795,0.0,0.015000000000000568,0.015000000000000568
74,2022-10-10 10:16:15,2022-10-10 10:16:15,-101.585,100.785,2022-10-10 10:17:00,2022-10-10 10:17:01,101.58,-100.795,0.0049999999999954525,0.010000000000005116,0.015000000000000568
75,2022-10-10 10:16:30,2022-10-10 10:16:30,-101.585,100.785,2022-10-10 10:17:00,2022-10-10 10:17:01,101.58,-100.795,0.0049999999999954525,0.010000000000005116,0.015000000000000568
76,2022-10-10 10:17:15,2022-10-10 10:17:15,101.58,-100.795,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0049999999999954525,0.0,0.0049999999999954525
77,2022-10-10 10:17:30,2022-10-10 10:17:30,101.58,-100.795,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0049999999999954525,0.0,0.0049999999999954525
78,2022-10-10 10:17:49,2022-10-10 10:17:45,101.585,-100.8,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0,0.0049999999999954525,0.0049999999999954525
79,2022-10-10 10:18:00,2022-10-10 10:18:01,101.58,-100.8,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
80,2022-10-10 10:18:15,2022-10-10 10:18:15,101.58,-100.795,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0049999999999954525,0.0,0.0049999999999954525
81,2022-10-10 10:18:30,2022-10-10 10:18:30,101.58,-100.795,2022-10-10 10:19:06,2022-10-10 10:19:02,-101.585,100.795,0.0049999999999954525,0.0,0.0049999999999954525
82,2022-10-10 10:20:00,2022-10-10 10:20:00,101.58,-100.805,2022-10-10 10:21:38,2022-10-10 10:21:31,-101.585,100.795,0.0049999999999954525,0.010000000000005116,0.015000000000000568
83,2022-10-10 10:20:30,2022-10-10 10:20:30,101.585,-100.805,2022-10-10 10:21:38,2022-10-10 10:21:31,-101.585,100.795,0.0,0.010000000000005116,0.010000000000005116
84,2022-10-10 10:20:47,2022-10-10 10:20:46,101.585,-100.805,2022-10-10 10:21:38,2022-10-10 10:21:31,-101.585,100.795,0.0,0.010000000000005116,0.010000000000005116
85,2022-10-10 10:21:00,2022-10-10 10:21:00,101.58,-100.8,2022-10-10 10:21:38,2022-10-10 10:21:31,-101.585,100.795,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
86,2022-10-10 10:23:00,2022-10-10 10:23:00,101.585,-100.80250000000001,2022-10-10 10:25:30,2022-10-10 10:25:30,-101.6,100.81,0.015000000000000568,-0.007499999999993179,0.00750000000000739
87,2022-10-10 10:23:26,2022-10-10 10:23:15,101.585,-100.805,2022-10-10 10:25:30,2022-10-10 10:25:30,-101.6,100.81,0.015000000000000568,-0.0049999999999954525,0.010000000000005116
88,2022-10-10 10:24:15,2022-10-10 10:24:15,-101.6,100.81,2022-10-10 10:25:30,2022-10-10 10:25:30,101.595,-100.815,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
89,2022-10-10 10:24:30,2022-10-10 10:24:30,-101.605,100.815,2022-10-10 10:25:30,2022-10-10 10:25:30,101.595,-100.815,0.010000000000005116,0.0,0.010000000000005116
90,2022-10-10 10:26:15,2022-10-10 10:26:15,-101.605,100.81,2022-10-10 10:29:09,2022-10-10 10:29:01,101.595,-100.81,0.010000000000005116,0.0,0.010000000000005116
91,2022-10-10 10:26:45,2022-10-10 10:26:46,-101.6,100.805,2022-10-10 10:29:09,2022-10-10 10:29:01,101.595,-100.81,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
92,2022-10-10 10:28:03,2022-10-10 10:28:00,-101.6,100.805,2022-10-10 10:29:09,2022-10-10 10:29:01,101.595,-100.81,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
93,2022-10-10 10:28:33,2022-10-10 10:28:30,-101.6,100.805,2022-10-10 10:29:09,2022-10-10 10:29:01,101.595,-100.81,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
