DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-02-27 08:00:00,108.609375,118.390625,125.453125,153.09375,163.1875,0.055971241,0.438434344,-0.37749374,-0.060547098,0.067553577,84116.792774876,2.3540606402748216,36.87969085963669,-31.75356270139292,-5.093027695586109,5.68239023771063,12.38226522192187,0.0,0.0,136895.2468076923
2017-02-27 09:00:00,108.6015625,118.3671875,125.453125,153.03125,163.0,-0.163051636,0.387878269,-0.128285014,-0.195907814,0.124877267,69872.84100157204,-5.6964405186371,27.102156617801988,-8.963638386106444,-13.688635538587551,8.725529421801859,2.4856183189609364,0.0,0.0,136895.2468076923
2017-02-27 10:00:00,108.59375,118.3203125,125.359375,152.9375,162.90625,-0.199159889,0.35720286,-0.051744654,-0.24409812,0.147794478,65177.801066343,-6.490401812818477,23.281696949408772,-3.3726027646587498,-15.909778706028323,9.632919085788007,0.8950452941562498,0.0,0.0,136895.2468076923
2017-02-27 11:00:00,108.5859375,118.3203125,125.359375,152.9375,162.84375,-0.192483893,0.336897733,-0.010933119,-0.287541014,0.172144241,59714.30858282623,-5.747021291912852,20.117615189216597,-0.6528636417387605,-17.170312840214756,10.279474327830407,1.6470420261250014,0.0,0.0,136895.2468076923
2017-02-27 12:00:00,108.5859375,118.34375,125.421875,153.15625,163.0625,-0.194961312,0.323019432,0.00858375,-0.296945475,0.176490032,58656.02952247235,-5.717828236205972,18.94703733972425,0.503488693413522,-17.41764254816458,10.35220452741409,1.4337145230625001,0.0,0.0,136895.2468076923
2017-02-27 13:00:00,108.53125,118.203125,125.234375,152.8125,162.78125,-0.214281785,0.356788189,-0.045867357,-0.239293359,0.14376931,66605.73406822703,-7.1361977936875,23.76413923521832,-3.0550289827544317,-15.938309833846782,9.575860429032494,0.008970709062500488,0.0,0.0,136895.2468076923
2017-02-27 14:00:00,108.53125,118.1640625,125.171875,152.65625,162.5,-0.230478231,0.344610414,-0.015028348,-0.257558517,0.15232449,65031.43671279154,-7.494165246476324,22.410510328609888,-0.9773150618598073,-16.749400398125943,9.905880431243247,-0.739838243265623,0.0,0.0,136895.2468076923
2017-02-27 15:00:00,108.515625,118.15625,125.140625,152.625,162.4375,-0.206403151,0.303463922,0.028177061,-0.291010993,0.170944874,59391.68268071442,-6.129315224245792,18.02323296046907,1.6734830657871336,-17.283632552855604,10.152703712502706,0.33659228903125027,0.0,0.0,136895.2468076923
2017-02-27 16:00:00,108.53125,118.1640625,125.125,152.625,162.375,-0.199155027,0.26294132,0.064769819,-0.29934315,0.173790683,57549.631853669016,-5.730649242828757,15.132176165117777,3.727479238678777,-17.227088080417623,10.001589826247695,0.09200803196874485,0.0,0.0,136895.2468076923
2017-02-27 17:00:00,108.53125,118.171875,125.15625,152.71875,162.5,-0.205646951,0.279964959,0.049945615,-0.293484967,0.170957508,58687.7704423782,-6.034480526231499,16.430519245701824,2.931196787723401,-17.22397837158494,10.033114984905035,-0.02419288807812335,0.0,0.0,136895.2468076923
2017-02-27 19:00:00,108.5390625,118.1796875,125.171875,152.6875,162.5,-0.221005991,0.315722353,0.018888186,-0.280110332,0.164273138,61425.7874524008,-6.787733514436603,19.393494149349856,1.1602216985974125,-17.20599771665342,10.090606858926906,-0.386505791000004,0.0,0.0,136895.2468076923
2017-02-27 20:00:00,108.546875,118.21875,125.234375,152.875,162.65625,-0.196556513,0.278355238,0.05020498,-0.299698633,0.175184636,57671.66686343801,-5.667870868787511,16.053210555629,2.895404881445568,-17.28411972180377,10.10318996698465,0.5370497669531251,0.0,0.0,136895.2468076923
2017-02-27 21:00:00,108.53125,118.171875,125.171875,152.71875,162.53125,-0.217421999,0.316065813,0.018093805,-0.282471177,0.165947206,61010.94776076099,-6.6325611115146135,19.283474805905453,1.103920191648396,-17.23383422386767,10.124596316310242,-0.14919432290625562,0.0,0.0,136895.2468076923
2017-02-27 22:00:00,108.53125,118.171875,125.15625,152.71875,162.4375,-0.192541891,0.258931639,0.067604515,-0.304081406,0.176840548,56765.57925347253,-5.464875986586986,14.69840447488604,3.8376094541250727,-17.261357151800357,10.038456142721513,0.44935704351562267,0.0,0.0,136895.2468076923
2017-02-27 23:00:00,108.53125,118.1484375,125.125,152.65625,162.375,-0.213763617,0.279757786,0.05126294,-0.288020936,0.167194721,59581.17341293518,-6.368143566926629,16.668297161284812,3.0543061177968918,-17.160625334371908,9.961657665628316,-0.5527650845468748,0.0,0.0,136895.2468076923
2017-02-28 00:00:00,108.53125,118.1328125,125.09375,152.5625,162.25,-0.218876628,0.280004988,0.051662749,-0.2845982,0.164857435,60163.44362002281,-6.584185834209353,16.846064308863163,3.10820888671689,-17.12240776005998,9.918390995964074,-0.8853843371875018,0.0,0.0,136895.2468076923
2017-02-28 01:00:00,108.53125,118.1640625,125.15625,152.71875,162.46875,-0.208821709,0.288541781,0.042391316,-0.290608232,0.169636961,59261.98335317993,-6.187594321270291,17.09955822231889,2.51219346311139,-17.22202020708105,10.053022758866033,-0.08349484111718393,0.0,0.0,136895.2468076923
2017-02-28 02:00:00,108.5390625,118.1796875,125.21875,152.875,162.65625,-0.235318573,0.341244021,-0.006150412,-0.262584401,0.154702593,64626.15801009598,-7.603867640704153,22.053290021146513,-0.3974774977391905,-16.969820990012405,9.997834219789569,-0.9625391020781263,0.0,0.0,136895.2468076923
2017-02-28 03:00:00,108.5390625,118.1875,125.21875,152.9375,162.78125,-0.229950014,0.321121331,0.015281801,-0.273540847,0.160106007,62687.663802830066,-7.207514584544034,20.13034603764531,0.9579804033897523,-17.147636653077374,10.036671539629557,-0.8648609509843781,0.0,0.0,136895.2468076923
2017-02-28 04:00:00,108.5390625,118.1640625,125.15625,152.6875,162.46875,-0.237369539,0.326879077,0.010819238,-0.268129669,0.156802477,63792.43814044594,-7.571190816541836,20.852413298928568,0.6901855708417621,-17.104645323300744,10.002812314291198,-1.2489586889531228,0.0,0.0,136895.2468076923
2017-02-28 05:00:00,108.53125,118.1328125,125.125,152.84375,162.6875,-0.254010273,0.298626943,0.039589423,-0.259285597,0.148487764,65110.69978590049,-8.269393313918814,19.443809233654218,2.5776950356500237,-16.88226666507498,9.668142223683642,-2.80986508450781,0.0,0.0,136895.2468076923
2017-02-28 06:00:00,108.5234375,118.1171875,125.078125,152.6875,162.5625,-0.258714237,0.295562494,0.043022551,-0.256458927,0.14624179,65644.99828597161,-8.491647822210727,19.402199412027493,2.824215286653126,-16.835245823337118,9.600042053887421,-3.169009225304685,0.0,0.0,136895.2468076923
2017-02-28 07:00:00,108.53125,118.1328125,125.125,152.78125,162.59375,-0.257996175,0.315355308,0.024564408,-0.25518273,0.146901379,66199.8016371998,-8.539647804078141,20.876458834838047,1.6261589369352436,-16.893046107239115,9.724842150031106,-2.7751067221562575,0.0,0.0,136895.2468076923
2017-02-28 08:00:00,108.53125,118.1640625,125.171875,152.875,162.78125,-0.244756741,0.326624323,0.012265733,-0.263145058,0.153208145,64768.88527525993,-7.926310639087753,21.15509330449644,0.7944378534939697,-17.043612072353618,9.923120766740388,-1.7220607202734413,0.0,0.0,136895.2468076923
2017-02-28 09:00:00,108.5390625,118.1796875,125.1875,152.78125,162.59375,-0.223776587,0.330490237,0.00559673,-0.276944623,0.163191823,62192.53851973416,-6.958617003406071,20.554026795018572,0.3480748461095518,-17.223889133760757,10.14931373803314,-0.3086026069062436,0.0,0.0,136895.2468076923
2017-02-28 10:00:00,108.5546875,118.203125,125.21875,152.90625,162.8125,-0.252502728,0.343949699,-0.006295049,-0.250716429,0.146536096,67103.03513657399,-8.471849714532393,23.080068737211047,-0.42241689423345496,-16.82383334450336,9.83301679866438,-2.0208844750781245,0.0,0.0,136895.2468076923
2017-02-28 11:00:00,108.546875,118.21875,125.25,152.875,162.78125,-0.191071006,0.363070978,-0.066705933,-0.235331556,0.143820527,65899.08656610464,-6.295702382333349,23.926045808862273,-4.395860053239776,-15.508134580580101,9.477641358755792,1.2616920050000031,0.0,0.0,136895.2468076923
2017-02-28 12:00:00,108.53125,118.1640625,125.21875,152.96875,162.84375,-0.256195396,0.367157223,-0.054114688,-0.202560196,0.119972497,74665.29868048339,-9.56445288145236,27.413903717991847,-4.0404893425211705,-15.124217535117257,8.957782321948399,-2.6451997877578135,0.0,0.0,136895.2468076923
