,open_ts_time,open_tf_time,wind_ts_p,wind_tf_p,close_ts_time,close_tf_time,unwind_ts_p,unwind_tf_p,diff_ts,diff_tf,sum
0,2022-10-11 09:32:31,2022-10-11 09:32:31,-101.2,101.665,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
1,2022-10-11 09:32:45,2022-10-11 09:32:45,-101.195,101.66,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.0049999999999954525,0.0,0.0049999999999954525
2,2022-10-11 09:33:01,2022-10-11 09:33:00,-101.195,101.66,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.0049999999999954525,0.0,0.0049999999999954525
3,2022-10-11 09:33:15,2022-10-11 09:33:15,-101.2,101.66,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.010000000000005116,0.0,0.010000000000005116
4,2022-10-11 09:33:30,2022-10-11 09:33:30,-101.2,101.66,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.010000000000005116,0.0,0.010000000000005116
5,2022-10-11 09:33:45,2022-10-11 09:33:45,-101.195,101.66,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.0049999999999954525,0.0,0.0049999999999954525
6,2022-10-11 09:34:02,2022-10-11 09:34:01,-101.2,101.665,2022-10-11 09:34:30,2022-10-11 09:34:30,101.19,-101.66,0.010000000000005116,-0.005000000000009663,0.0049999999999954525
7,2022-10-11 09:36:31,2022-10-11 09:36:30,-101.19,101.65,2022-10-11 09:37:32,2022-10-11 09:37:30,101.185,-101.655,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
8,2022-10-11 09:40:17,2022-10-11 09:40:15,101.19,-101.66,2022-10-11 09:43:15,2022-10-11 09:43:15,-101.195,101.655,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
9,2022-10-11 09:41:15,2022-10-11 09:41:17,-101.19,101.645,2022-10-11 09:43:15,2022-10-11 09:43:15,101.19,-101.66,0.0,0.015000000000000568,0.015000000000000568
10,2022-10-11 09:41:30,2022-10-11 09:41:30,-101.19,101.65,2022-10-11 09:43:15,2022-10-11 09:43:15,101.19,-101.66,0.0,0.009999999999990905,0.009999999999990905
11,2022-10-11 09:41:46,2022-10-11 09:41:45,-101.19,101.65,2022-10-11 09:43:15,2022-10-11 09:43:15,101.19,-101.66,0.0,0.009999999999990905,0.009999999999990905
12,2022-10-11 09:42:01,2022-10-11 09:42:00,-101.19,101.65,2022-10-11 09:43:15,2022-10-11 09:43:15,101.19,-101.66,0.0,0.009999999999990905,0.009999999999990905
13,2022-10-11 09:42:45,2022-10-11 09:42:45,101.185,-101.655,2022-10-11 09:43:15,2022-10-11 09:43:15,-101.195,101.655,0.009999999999990905,0.0,0.009999999999990905
14,2022-10-11 09:45:00,2022-10-11 09:45:00,101.19,-101.66,2022-10-11 09:47:01,2022-10-11 09:47:00,-101.19,101.655,0.0,0.0049999999999954525,0.0049999999999954525
