,open_ts_time,open_t_time,wind_ts_p,wind_t_p,close_ts_time,close_t_time,unwind_ts_p,unwind_t_p,diff_ts,diff_t,sum
0,2022-10-14 09:32:30,2022-10-14 09:32:30,101.185,-101.17750000000001,2022-10-14 09:34:09,2022-10-14 09:34:00,-101.185,101.165,0.0,0.012500000000002842,0.012500000000002842
1,2022-10-14 09:32:45,2022-10-14 09:32:45,101.185,-101.175,2022-10-14 09:34:09,2022-10-14 09:34:00,-101.185,101.165,0.0,0.009999999999990905,0.009999999999990905
2,2022-10-14 09:33:00,2022-10-14 09:33:00,101.185,-101.175,2022-10-14 09:34:09,2022-10-14 09:34:00,-101.185,101.165,0.0,0.009999999999990905,0.009999999999990905
3,2022-10-14 09:33:26,2022-10-14 09:33:15,101.185,-101.18,2022-10-14 09:34:09,2022-10-14 09:34:00,-101.185,101.165,0.0,0.015000000000000568,0.015000000000000568
4,2022-10-14 09:33:30,2022-10-14 09:33:32,101.185,-101.175,2022-10-14 09:34:09,2022-10-14 09:34:00,-101.185,101.165,0.0,0.009999999999990905,0.009999999999990905
5,2022-10-14 09:35:01,2022-10-14 09:35:00,-101.185,101.16,2022-10-14 09:36:46,2022-10-14 09:36:45,101.18,-101.16,0.0049999999999954525,0.0,0.0049999999999954525
6,2022-10-14 09:36:31,2022-10-14 09:36:30,101.175,-101.16,2022-10-14 09:36:46,2022-10-14 09:36:45,-101.185,101.155,0.010000000000005116,0.0049999999999954525,0.015000000000000568
7,2022-10-14 09:37:34,2022-10-14 09:37:30,-101.18,101.15,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.0049999999999954525,0.010000000000005116
8,2022-10-14 09:37:46,2022-10-14 09:37:45,-101.18,101.15,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.0049999999999954525,0.010000000000005116
9,2022-10-14 09:38:00,2022-10-14 09:38:01,-101.18,101.15,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.0049999999999954525,0.010000000000005116
10,2022-10-14 09:38:15,2022-10-14 09:38:15,-101.18,101.145,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.010000000000005116,0.01500000000001478
11,2022-10-14 09:38:30,2022-10-14 09:38:31,-101.18,101.15,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.0049999999999954525,0.010000000000005116
12,2022-10-14 09:38:48,2022-10-14 09:38:45,-101.18,101.145,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.010000000000005116,0.01500000000001478
13,2022-10-14 09:39:02,2022-10-14 09:39:00,-101.18,101.15,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.0049999999999954525,0.010000000000005116
14,2022-10-14 09:39:15,2022-10-14 09:39:15,-101.18,101.145,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.005000000000009663,0.010000000000005116,0.01500000000001478
15,2022-10-14 09:39:53,2022-10-14 09:39:45,-101.175,101.145,2022-10-14 09:43:23,2022-10-14 09:43:15,101.175,-101.155,0.0,0.010000000000005116,0.010000000000005116
16,2022-10-14 09:40:48,2022-10-14 09:40:48,101.175,-101.16,2022-10-14 09:43:23,2022-10-14 09:43:15,-101.18,101.15,0.005000000000009663,0.009999999999990905,0.015000000000000568
17,2022-10-14 09:41:00,2022-10-14 09:41:05,101.175,-101.155,2022-10-14 09:43:23,2022-10-14 09:43:15,-101.18,101.15,0.005000000000009663,0.0049999999999954525,0.010000000000005116
18,2022-10-14 09:41:20,2022-10-14 09:41:15,101.175,-101.16,2022-10-14 09:43:23,2022-10-14 09:43:15,-101.18,101.15,0.005000000000009663,0.009999999999990905,0.015000000000000568
19,2022-10-14 09:41:32,2022-10-14 09:41:33,101.175,-101.16,2022-10-14 09:43:23,2022-10-14 09:43:15,-101.18,101.15,0.005000000000009663,0.009999999999990905,0.015000000000000568
20,2022-10-14 09:41:54,2022-10-14 09:41:47,101.175,-101.16,2022-10-14 09:43:23,2022-10-14 09:43:15,-101.18,101.15,0.005000000000009663,0.009999999999990905,0.015000000000000568
21,2022-10-14 09:44:46,2022-10-14 09:44:45,101.175,-101.165,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.010000000000005116,-0.009999999999990905,1.4210854715202004e-14
22,2022-10-14 09:45:17,2022-10-14 09:45:15,101.175,-101.17,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.010000000000005116,-0.0049999999999954525,0.005000000000009663
23,2022-10-14 09:45:34,2022-10-14 09:45:32,101.175,-101.175,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.010000000000005116,0.0,0.010000000000005116
24,2022-10-14 09:45:53,2022-10-14 09:45:45,101.18,-101.175,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.0,0.0049999999999954525
25,2022-10-14 09:46:03,2022-10-14 09:46:00,101.18,-101.175,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.0,0.0049999999999954525
26,2022-10-14 09:46:16,2022-10-14 09:46:15,101.18,-101.175,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.0,0.0049999999999954525
27,2022-10-14 09:46:30,2022-10-14 09:46:30,101.175,-101.175,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.010000000000005116,0.0,0.010000000000005116
28,2022-10-14 09:46:49,2022-10-14 09:46:45,101.18,-101.18,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.005000000000009663,0.010000000000005116
29,2022-10-14 09:47:01,2022-10-14 09:47:00,101.18,-101.19,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.015000000000000568,0.01999999999999602
30,2022-10-14 09:47:22,2022-10-14 09:47:16,101.18,-101.195,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.01999999999999602,0.024999999999991473
31,2022-10-14 09:47:30,2022-10-14 09:47:30,101.18,-101.2,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.025000000000005684,0.030000000000001137
32,2022-10-14 09:47:45,2022-10-14 09:47:45,101.18,-101.2,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.025000000000005684,0.030000000000001137
33,2022-10-14 09:48:00,2022-10-14 09:48:00,101.18,-101.2,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.025000000000005684,0.030000000000001137
34,2022-10-14 09:48:15,2022-10-14 09:48:15,101.18,-101.195,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.01999999999999602,0.024999999999991473
35,2022-10-14 09:48:32,2022-10-14 09:48:30,101.18,-101.195,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.01999999999999602,0.024999999999991473
36,2022-10-14 09:48:53,2022-10-14 09:48:45,101.18,-101.195,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.01999999999999602,0.024999999999991473
37,2022-10-14 09:49:05,2022-10-14 09:49:00,101.18,-101.2,2022-10-14 09:53:30,2022-10-14 09:53:31,-101.185,101.175,0.0049999999999954525,0.025000000000005684,0.030000000000001137
38,2022-10-14 09:49:53,2022-10-14 09:49:45,-101.185,101.18,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.0049999999999954525,0.0,0.0049999999999954525
39,2022-10-14 09:50:02,2022-10-14 09:50:00,-101.185,101.18,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.0049999999999954525,0.0,0.0049999999999954525
40,2022-10-14 09:50:17,2022-10-14 09:50:15,-101.185,101.18,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.0049999999999954525,0.0,0.0049999999999954525
41,2022-10-14 09:50:30,2022-10-14 09:50:30,-101.19,101.19,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.009999999999990905,0.0
42,2022-10-14 09:50:49,2022-10-14 09:50:46,-101.19,101.19,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.009999999999990905,0.0
43,2022-10-14 09:51:01,2022-10-14 09:51:00,-101.19,101.19,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.009999999999990905,0.0
44,2022-10-14 09:52:30,2022-10-14 09:52:32,-101.19,101.19,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.009999999999990905,0.0
45,2022-10-14 09:52:51,2022-10-14 09:52:45,-101.19,101.185,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.0049999999999954525,0.0049999999999954525
46,2022-10-14 09:53:04,2022-10-14 09:53:00,-101.19,101.185,2022-10-14 09:53:30,2022-10-14 09:53:31,101.18,-101.18,0.009999999999990905,-0.0049999999999954525,0.0049999999999954525
47,2022-10-14 09:54:15,2022-10-14 09:54:18,-101.185,101.17,2022-10-14 09:55:36,2022-10-14 09:55:30,101.18,-101.18,0.0049999999999954525,0.010000000000005116,0.015000000000000568
48,2022-10-14 09:54:45,2022-10-14 09:54:45,-101.185,101.18,2022-10-14 09:55:36,2022-10-14 09:55:30,101.18,-101.18,0.0049999999999954525,0.0,0.0049999999999954525
49,2022-10-14 09:55:02,2022-10-14 09:55:01,-101.185,101.175,2022-10-14 09:55:36,2022-10-14 09:55:30,101.18,-101.18,0.0049999999999954525,0.005000000000009663,0.010000000000005116
50,2022-10-14 09:56:00,2022-10-14 09:56:00,101.18,-101.175,2022-10-14 09:56:33,2022-10-14 09:56:31,-101.185,101.18,0.0049999999999954525,-0.005000000000009663,-1.4210854715202004e-14
51,2022-10-14 09:57:20,2022-10-14 09:57:15,-101.185,101.175,2022-10-14 09:57:45,2022-10-14 09:57:47,101.18,-101.18,0.0049999999999954525,0.005000000000009663,0.010000000000005116
