,open_ts_time,open_t_time,wind_ts_p,wind_t_p,close_ts_time,close_t_time,unwind_ts_p,unwind_t_p,diff_ts,diff_t,sum
0,2022-11-03 09:40:00,2022-11-03 09:40:00,-101.365,101.61,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0049999999999954525,0.010000000000005116,0.015000000000000568
1,2022-11-03 09:41:01,2022-11-03 09:41:00,-101.36,101.595,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0,0.025000000000005684,0.025000000000005684
2,2022-11-03 09:42:03,2022-11-03 09:42:00,-101.355,101.585,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,-0.0049999999999954525,0.0350000000000108,0.030000000000015348
3,2022-11-03 09:43:00,2022-11-03 09:43:00,-101.36,101.585,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0,0.0350000000000108,0.0350000000000108
4,2022-11-03 09:45:01,2022-11-03 09:45:00,-101.36,101.585,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0,0.0350000000000108,0.0350000000000108
5,2022-11-03 09:46:00,2022-11-03 09:46:00,-101.365,101.6,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0049999999999954525,0.020000000000010232,0.025000000000005684
6,2022-11-03 09:47:03,2022-11-03 09:47:01,-101.365,101.6,2022-11-03 09:49:02,2022-11-03 09:49:00,101.36,-101.62,0.0049999999999954525,0.020000000000010232,0.025000000000005684
7,2022-11-03 09:50:01,2022-11-03 09:50:01,101.355,-101.61,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0049999999999954525,0.0,0.0049999999999954525
8,2022-11-03 09:51:05,2022-11-03 09:51:01,101.36,-101.62,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0,0.010000000000005116,0.010000000000005116
9,2022-11-03 09:52:13,2022-11-03 09:52:00,101.36,-101.62,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0,0.010000000000005116,0.010000000000005116
10,2022-11-03 09:53:05,2022-11-03 09:53:00,101.36,-101.62,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0,0.010000000000005116,0.010000000000005116
11,2022-11-03 09:54:00,2022-11-03 09:54:00,101.36,-101.625,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0,0.015000000000000568,0.015000000000000568
12,2022-11-03 09:55:01,2022-11-03 09:55:07,101.355,-101.615,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
13,2022-11-03 09:56:00,2022-11-03 09:56:00,101.355,-101.61,2022-11-03 09:58:04,2022-11-03 09:58:01,-101.36,101.61,0.0049999999999954525,0.0,0.0049999999999954525
