,ts_date,ts,tf,t,diff,zcore10
1,2022-10-14 09:31:00,101.17671875,101.7390909090909,101.15,1.1514630681817977,
2,2022-10-14 09:32:00,101.18695652173913,101.75777777777778,101.17285714285715,1.1557418909592627,
3,2022-10-14 09:33:00,101.18817073170732,101.7589393939394,101.17214285714284,1.1575651990286389,
4,2022-10-14 09:34:00,101.18125,101.7467441860465,101.16366666666666,1.1485717054263347,
5,2022-10-14 09:35:00,101.18,101.75051282051282,101.16404761904761,1.1569780219780341,
6,2022-10-14 09:36:00,101.18009090909092,101.74648648648648,101.15782608695653,1.155055976925496,
7,2022-10-14 09:37:00,101.18,101.74166666666666,101.15159090909093,1.1517424242423857,
8,2022-10-14 09:38:00,101.18000000000004,101.7369642857143,101.14857142857144,1.145357142857108,
9,2022-10-14 09:39:00,101.17684210526316,101.73978260869565,101.14714285714285,1.1555802549852814,
10,2022-10-14 09:40:00,101.17653846153846,101.74661764705883,101.15671875,1.159978082579201,
11,2022-10-14 09:41:00,101.17915384615385,101.7427659574468,101.15700000000001,1.1493780687397503,-1.045163125929023
12,2022-10-14 09:42:00,101.1772950819672,101.7439024390244,101.15528571428572,1.1552240817958648,0.3709006597193507
13,2022-10-14 09:43:00,101.17500000000001,101.73999999999998,101.15263157894738,1.1523684210525715,-0.2688077907516861
14,2022-10-14 09:44:00,101.17499999999998,101.74163265306123,101.15542857142857,1.1528367346939064,-0.044822751294399985
15,2022-10-14 09:45:00,101.17933333333335,101.7510465116279,101.16982142857144,1.152938261351025,-0.13129667865191802
16,2022-10-14 09:46:00,101.18012195121952,101.75585714285712,101.1725,1.15909233449473,1.6273602026991343
17,2022-10-14 09:47:00,101.185,101.769,101.19181818181818,1.1611818181818307,1.8812410774028587
18,2022-10-14 09:48:00,101.18205128205129,101.77400000000002,101.19285714285715,1.1730915750915898,4.0148382201369515
19,2022-10-14 09:49:00,101.185,101.77089285714285,101.18499999999999,1.1717857142857184,2.2888228704618876
20,2022-10-14 09:50:00,101.18548780487804,101.77403225806452,101.18717391304347,1.1754027982075428,2.15788718821081
21,2022-10-14 09:51:00,101.18925531914894,101.7761111111111,101.188,1.174966903073269,1.5934883555400619
22,2022-10-14 09:52:00,101.19,101.77573529411767,101.188375,1.1730955882353413,1.0926799702006291
23,2022-10-14 09:53:00,101.1878888888889,101.7751282051282,101.18274193548388,1.1796255858836133,1.5881956230633332
24,2022-10-14 09:54:00,101.18499999999999,101.76891891891891,101.17693548387098,1.1759023539668618,0.9042449921174841
25,2022-10-14 09:55:00,101.18308333333334,101.77,101.18013157894735,1.1767850877192956,0.851533342141637
26,2022-10-14 09:56:00,101.185,101.77022727272728,101.17857142857143,1.1768831168831326,0.7548925108215525
27,2022-10-14 09:57:00,101.1865,101.7708510638298,101.17862068965518,1.176581438004419,0.5712818019397942
28,2022-10-14 09:58:00,101.18817073170732,101.77320512820513,101.18035714285713,1.1778823818458193,1.1333601751227755
29,2022-10-14 09:59:00,101.19,101.77878378378378,101.18708333333333,1.1804842342342283,2.143116868175261
30,2022-10-14 10:00:00,101.18609756097561,101.77869565217391,101.19,1.1812937433722084,2.1958994993025382
31,2022-10-14 10:01:00,101.18984615384615,101.7773076923077,101.19527777777776,1.169491452991494,-3.2675867587960945
32,2022-10-14 10:02:00,101.19547619047619,101.78619999999997,101.2036842105263,1.1732395989974407,-1.0697857282605945
33,2022-10-14 10:03:00,101.1978,101.78585714285714,101.20425925925923,1.1696550264550467,-2.160644145663127
34,2022-10-14 10:04:00,101.19900000000001,101.78344827586207,101.1972,1.1706965517241343,-1.353236906778719
35,2022-10-14 10:05:00,101.1957894736842,101.78175675675676,101.19734375,1.1703802898293247,-1.2041787020672206
36,2022-10-14 10:06:00,101.2,101.78990384615385,101.2105,1.1693076923076973,-1.244937544930243
37,2022-10-14 10:07:00,101.2,101.78604651162789,101.20603448275864,1.1660585404971329,-1.7419623636639732
38,2022-10-14 10:08:00,101.19999999999999,101.78468085106381,101.2029268292683,1.1664348728593268,-1.2933309193461509
39,2022-10-14 10:09:00,101.2,101.78085365853657,101.19772727272728,1.1639800443458626,-1.5490136747344707
40,2022-10-14 10:10:00,101.2,101.78285714285714,101.20500000000001,1.1607142857142634,-2.067867313886685
41,2022-10-14 10:11:00,101.19999999999999,101.785,101.20315217391303,1.166847826086979,-0.32796983045388306
42,2022-10-14 10:12:00,101.19999999999999,101.78499999999998,101.20613636363638,1.163863636363601,-1.112353567607293
43,2022-10-14 10:13:00,101.2,101.78499999999998,101.20385714285715,1.166142857142816,-0.2093141640001673
44,2022-10-14 10:14:00,101.2,101.78325581395347,101.2003846153846,1.1661270125223382,-0.10656175390149696
45,2022-10-14 10:15:00,101.19999999999999,101.7792,101.19557692307693,1.1628230769230896,-1.2158862508013903
46,2022-10-14 10:16:00,101.19013513513514,101.77500000000002,101.18892857142858,1.170936293436327,2.487232920478303
47,2022-10-14 10:17:00,101.195,101.77036363636364,101.19,1.1557272727272903,-3.698309355395018
48,2022-10-14 10:18:00,101.1966447368421,101.77627659574469,101.19292682926829,1.1629816253789897,-0.3550994378952682
49,2022-10-14 10:19:00,101.20299999999999,101.78486486486486,101.20195121951221,1.1647785102175163,0.19928951788593469
50,2022-10-14 10:20:00,101.205,101.78527777777776,101.19870967741934,1.1668458781361863,0.7163919824607059
51,2022-10-14 10:21:00,101.20186440677966,101.78500000000001,101.1990909090909,1.1690446841294602,1.159527392039212
52,2022-10-14 10:22:00,101.19999999999999,101.78499999999998,101.2,1.1699999999999733,1.2941021611413328
53,2022-10-14 10:23:00,101.2,101.78500000000001,101.19695652173912,1.1730434782608938,1.7960482434772773
54,2022-10-14 10:24:00,101.2,101.785,101.20011904761904,1.1698809523809501,0.7683781776912743
55,2022-10-14 10:25:00,101.19999999999999,101.78066666666668,101.19611111111112,1.1652222222222406,-0.2839368146371116
56,2022-10-14 10:26:00,101.2,101.78166666666667,101.19682926829267,1.1665040650406553,-0.072169285135813
57,2022-10-14 10:27:00,101.20000000000002,101.7802380952381,101.20124999999999,1.159226190476204,-1.5811132210049417
58,2022-10-14 10:28:00,101.20338235294116,101.79318181818185,101.214,1.1689812834225393,0.5906867096001805
59,2022-10-14 10:29:00,101.20691489361703,101.79685714285714,101.22470588235295,1.1620935097442953,-1.4615539420880446
60,2022-10-14 10:30:00,101.20736842105265,101.79576923076925,101.22374999999998,1.1604200404858744,-1.7218638301979592
61,2022-10-14 10:31:00,101.20701923076923,101.800125,101.22833333333332,1.16489743589743,-0.35424650833881216
62,2022-10-14 10:32:00,101.20961538461538,101.80216666666668,101.22714285714285,1.1675750915751308,0.36100919575069385
63,2022-10-14 10:33:00,101.20499999999998,101.805,101.22959459459459,1.1754054054054421,2.3338940918117195
64,2022-10-14 10:34:00,101.20546511627907,101.80500000000002,101.23171875,1.1728161337209713,1.485579435151244
65,2022-10-14 10:35:00,101.21,101.80000000000001,101.2195652173913,1.170434782608723,0.8417208535085766
66,2022-10-14 10:36:00,101.21,101.80148148148147,101.22416666666666,1.1687962962962928,0.39005687324294347
67,2022-10-14 10:37:00,101.21000000000002,101.81014705882353,101.24583333333334,1.1644607843137038,-0.5146884063782996
68,2022-10-14 10:38:00,101.21407407407408,101.80742424242425,101.2421875,1.1585869107744173,-2.020116619160514
