,open_ts_time,open_tf_time,open_t_time,wind_ts_p,wind_tf_p,wind_t_p,close_ts_time,close_tf_time,close_t_time,unwind_ts_p,unwind_tf_p,unwind_t_p,diff_ts,diff_tf,diff_t,sum-2-3-1
0,2022-10-13 09:42:02,2022-10-13 09:42:00,2022-10-13 09:42:00,101.175,101.675,101.06,2022-10-13 09:45:04,2022-10-13 09:45:00,2022-10-13 09:45:00,101.165,101.685,101.035,0.009999999999990905,0.010000000000005116,0.14000000000000057,4199.999999999591
1,2022-10-13 09:51:00,2022-10-13 09:51:00,2022-10-13 09:51:00,101.175,101.675,101.055,2022-10-13 09:54:00,2022-10-13 09:54:00,2022-10-13 09:54:00,101.17,101.7,101.075,0.0049999999999954525,0.025000000000005684,0.09999999999999432,3899.9999999998636
2,2022-10-13 09:55:01,2022-10-13 09:55:02,2022-10-13 09:55:01,101.18,101.69,101.085,2022-10-13 10:00:03,2022-10-13 10:00:00,2022-10-13 10:00:01,101.165,101.695,101.07,0.015000000000000568,0.0049999999999954525,0.11000000000001364,3700.0000000000455
3,2022-10-13 09:56:17,2022-10-13 09:56:00,2022-10-13 09:56:01,101.18,101.69,101.085,2022-10-13 10:03:03,2022-10-13 10:03:02,2022-10-13 10:03:01,101.17,101.73,101.1,0.010000000000005116,0.04000000000000625,0.0800000000000125,4800.000000001035
4,2022-10-13 09:57:03,2022-10-13 09:57:01,2022-10-13 09:57:00,101.185,101.69,101.11,2022-10-13 10:04:03,2022-10-13 10:04:00,2022-10-13 10:04:00,101.17,101.725,101.095,0.015000000000000568,0.03499999999999659,0.09000000000000341,5099.999999999909
5,2022-10-13 10:01:02,2022-10-13 10:01:01,2022-10-13 10:01:00,101.175,101.685,101.1,2022-10-13 10:05:02,2022-10-13 10:05:00,2022-10-13 10:05:00,101.17,101.72,101.095,0.0049999999999954525,0.03499999999999659,0.0799999999999983,4099.999999999398
6,2022-10-13 10:14:00,2022-10-13 10:14:00,2022-10-13 10:14:00,101.18,101.7,101.09,2022-10-13 10:29:20,2022-10-13 10:29:20,2022-10-13 10:29:00,101.175,101.715,101.075,0.005000000000009663,0.015000000000000568,0.10500000000000398,3400.0000000008868
7,2022-10-13 10:16:01,2022-10-13 10:16:00,2022-10-13 10:16:00,101.18,101.7,101.095,2022-10-13 10:30:06,2022-10-13 10:30:00,2022-10-13 10:30:00,101.175,101.715,101.085,0.005000000000009663,0.015000000000000568,0.09500000000001307,3200.0000000010687
8,2022-10-13 10:18:01,2022-10-13 10:18:01,2022-10-13 10:18:01,101.185,101.71,101.105,2022-10-13 10:31:01,2022-10-13 10:31:02,2022-10-13 10:31:00,101.175,101.715,101.085,0.010000000000005116,0.005000000000009663,0.10000000000000853,3100.0000000011596
9,2022-10-13 10:19:01,2022-10-13 10:19:01,2022-10-13 10:19:01,101.185,101.705,101.105,2022-10-13 10:32:03,2022-10-13 10:32:01,2022-10-13 10:32:02,101.175,101.715,101.08,0.010000000000005116,0.010000000000005116,0.10500000000000398,3500.000000000796
