ts_date,0
2022-08-30 09:30:00,101.55905554604587
2022-08-30 09:31:00,101.55491942959976
2022-08-30 09:32:00,101.54903640656757
2022-08-30 09:33:00,101.55196586924441
2022-08-30 09:34:00,101.55719289010726
2022-08-30 09:35:00,101.56434676789647
2022-08-30 09:36:00,101.55531112739159
2022-08-30 09:37:00,101.5501515094831
2022-08-30 09:38:00,101.5420085575815
2022-08-30 09:39:00,101.54614942496457
2022-08-30 09:40:00,101.5470388961479
2022-08-30 09:41:00,101.54851359251263
2022-08-30 09:42:00,101.5567511862967
2022-08-30 09:43:00,101.56210175866329
2022-08-30 09:44:00,101.55783037823169
2022-08-30 09:45:00,101.55425864761038
2022-08-30 09:46:00,101.55307907982255
2022-08-30 09:47:00,101.55272789498726
2022-08-30 09:48:00,101.55170046244123
2022-08-30 09:49:00,101.5572578762764
2022-08-30 09:50:00,101.55862932616122
2022-08-30 09:51:00,101.56354934067573
2022-08-30 09:52:00,101.56366534931023
2022-08-30 09:53:00,101.56445960067913
2022-08-30 09:54:00,101.55902201564923
2022-08-30 09:55:00,101.56451678126378
2022-08-30 09:56:00,101.56592939572703
2022-08-30 09:57:00,101.5728959304173
2022-08-30 09:58:00,101.56708878913727
2022-08-30 09:59:00,101.56990969436195
2022-08-30 10:00:00,101.57740334811481
2022-08-30 10:01:00,101.57818366568586
2022-08-30 10:02:00,101.57936767949099
2022-08-30 10:03:00,101.57476952104591
2022-08-30 10:04:00,101.57779880734121
2022-08-30 10:05:00,101.58379360235747
2022-08-30 10:06:00,101.59548159212953
2022-08-30 10:07:00,101.58847228179403
2022-08-30 10:08:00,101.58404341077886
2022-08-30 10:09:00,101.58343529394229
2022-08-30 10:10:00,101.57540943729119
2022-08-30 10:11:00,101.57381138405259
2022-08-30 10:12:00,101.5752085707848
2022-08-30 10:13:00,101.57730621453294
2022-08-30 10:14:00,101.57951942569102
2022-08-30 10:15:00,101.5849149705799
2022-08-30 10:16:00,101.57977924997198
2022-08-30 10:17:00,101.57372356106958
2022-08-30 10:18:00,101.57715985227013
2022-08-30 10:19:00,101.57374898294282
2022-08-30 10:20:00,101.56554136374872
2022-08-30 10:21:00,101.56499999999998
2022-08-30 10:22:00,101.57098640290896
2022-08-30 10:23:00,101.57122940495978
2022-08-30 10:24:00,101.57079007662232
2022-08-30 10:25:00,101.57569568263273
2022-08-30 10:26:00,101.57609412731611
2022-08-30 10:27:00,101.57599643598031
2022-08-30 10:28:00,101.57173722573134
2022-08-30 10:29:00,101.57352151116928
2022-08-30 10:30:00,101.56976814987426
2022-08-30 10:31:00,101.56909913596175
2022-08-30 10:32:00,101.5667798137328
2022-08-30 10:33:00,101.56733362796093
2022-08-30 10:34:00,101.56547908587717
2022-08-30 10:35:00,101.56011155881197
2022-08-30 10:36:00,101.55535762306091
2022-08-30 10:37:00,101.56160904127871
2022-08-30 10:38:00,101.56804758161134
2022-08-30 10:39:00,101.5706251945318
2022-08-30 10:40:00,101.57330166627625
2022-08-30 10:41:00,101.57000000000002
2022-08-30 10:42:00,101.57846916041417
2022-08-30 10:43:00,101.57573455704349
2022-08-30 10:44:00,101.57923073529734
2022-08-30 10:45:00,101.57915903527174
2022-08-30 10:46:00,101.57614450481006
2022-08-30 10:47:00,101.57868406176325
2022-08-30 10:48:00,101.57239876902415
2022-08-30 10:49:00,101.57500187175343
2022-08-30 10:50:00,101.57125103274551
2022-08-30 10:51:00,101.57300007381957
2022-08-30 10:52:00,101.57722642435981
2022-08-30 10:53:00,101.57277252313376
2022-08-30 10:54:00,101.56700007853156
2022-08-30 10:55:00,101.57
2022-08-30 10:56:00,101.5630935028321
2022-08-30 10:57:00,101.55819275535872
2022-08-30 10:58:00,101.55392024974115
2022-08-30 10:59:00,101.54809810662276
2022-08-30 11:00:00,101.54499035753678
2022-08-30 11:01:00,101.54056867795326
2022-08-30 11:02:00,101.53753871306603
2022-08-30 11:03:00,101.53255966563684
2022-08-30 11:04:00,101.51840960308478
2022-08-30 11:05:00,101.49167441579216
2022-08-30 11:06:00,101.49981557206223
2022-08-30 11:07:00,101.49535034926214
2022-08-30 11:08:00,101.4923575207021
2022-08-30 11:09:00,101.44911511446502
2022-08-30 11:10:00,101.44228505900429
2022-08-30 11:11:00,101.43240149203321
2022-08-30 11:12:00,101.45225891170381
2022-08-30 11:13:00,101.45159771612241
2022-08-30 11:14:00,101.45117618506767
2022-08-30 11:15:00,101.46701056936683
2022-08-30 11:16:00,101.47127779121752
2022-08-30 11:17:00,101.47232936937884
2022-08-30 11:18:00,101.47732702873304
2022-08-30 11:19:00,101.47474265933216
2022-08-30 11:20:00,101.46809438990974
2022-08-30 11:21:00,101.46333167479442
2022-08-30 11:22:00,101.46046288453293
2022-08-30 11:23:00,101.46500235464553
2022-08-30 11:24:00,101.47234221242383
2022-08-30 11:25:00,101.47437508528319
2022-08-30 11:26:00,101.47729166004656
2022-08-30 11:27:00,101.49295576264583
2022-08-30 11:28:00,101.49596159142011
2022-08-30 11:29:00,101.49030761752432
2022-08-30 11:30:00,101.49000000000001
2022-08-30 11:31:00,
2022-08-30 11:32:00,
2022-08-30 11:33:00,
2022-08-30 11:34:00,
2022-08-30 11:35:00,
2022-08-30 11:36:00,
2022-08-30 11:37:00,
2022-08-30 11:38:00,
2022-08-30 11:39:00,
2022-08-30 11:40:00,
2022-08-30 11:41:00,
2022-08-30 11:42:00,
2022-08-30 11:43:00,
2022-08-30 11:44:00,
2022-08-30 11:45:00,
2022-08-30 11:46:00,
2022-08-30 11:47:00,
2022-08-30 11:48:00,
