,open_ts_time,open_tf_time,wind_ts_p,wind_tf_p,close_ts_time,close_tf_time,unwind_ts_p,unwind_tf_p,diff_ts,diff_tf,sum
0,2022-11-01 09:40:00,2022-11-01 09:40:00,101.375,-102.175,2022-11-01 09:44:04,2022-11-01 09:44:00,-101.38,102.17,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
1,2022-11-01 09:47:01,2022-11-01 09:47:00,-101.365,102.14,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0049999999999954525,0.0049999999999954525
2,2022-11-01 09:48:00,2022-11-01 09:48:00,-101.365,102.14,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0049999999999954525,0.0049999999999954525
3,2022-11-01 09:49:02,2022-11-01 09:49:00,-101.365,102.135,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.009999999999990905,0.009999999999990905
4,2022-11-01 09:50:00,2022-11-01 09:50:00,-101.365,102.145,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0,0.0
5,2022-11-01 09:51:02,2022-11-01 09:51:00,-101.365,102.145,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0,0.0
6,2022-11-01 09:52:00,2022-11-01 09:52:00,-101.365,102.14,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0049999999999954525,0.0049999999999954525
7,2022-11-01 09:53:00,2022-11-01 09:53:00,-101.365,102.14,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.0,0.0049999999999954525,0.0049999999999954525
8,2022-11-01 09:56:01,2022-11-01 09:56:00,-101.37,102.145,2022-11-01 09:59:01,2022-11-01 09:59:01,101.365,-102.145,0.005000000000009663,0.0,0.005000000000009663
9,2022-11-01 10:04:00,2022-11-01 10:04:00,-101.36,102.125,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.01999999999999602,-0.01999999999999602,0.0
10,2022-11-01 10:05:02,2022-11-01 10:05:00,-101.365,102.135,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.024999999999991473,-0.030000000000001137,-0.005000000000009663
11,2022-11-01 10:06:02,2022-11-01 10:06:00,-101.365,102.135,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.024999999999991473,-0.030000000000001137,-0.005000000000009663
12,2022-11-01 10:07:01,2022-11-01 10:07:00,-101.365,102.135,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.024999999999991473,-0.030000000000001137,-0.005000000000009663
13,2022-11-01 10:08:00,2022-11-01 10:08:00,-101.365,102.135,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.024999999999991473,-0.030000000000001137,-0.005000000000009663
14,2022-11-01 10:13:01,2022-11-01 10:13:00,-101.35,102.11,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.009999999999990905,-0.0049999999999954525,0.0049999999999954525
15,2022-11-01 10:14:00,2022-11-01 10:14:00,-101.3475,102.10249999999999,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.007499999999993179,0.002500000000011937,0.010000000000005116
16,2022-11-01 10:15:04,2022-11-01 10:15:00,-101.345,102.105,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.0,0.0049999999999954525
17,2022-11-01 10:16:03,2022-11-01 10:16:00,-101.35,102.11,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.009999999999990905,-0.0049999999999954525,0.0049999999999954525
18,2022-11-01 10:17:00,2022-11-01 10:17:01,-101.345,102.11,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,-0.0049999999999954525,0.0
19,2022-11-01 10:22:08,2022-11-01 10:22:00,-101.34,102.09,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0,0.015000000000000568,0.015000000000000568
20,2022-11-01 10:23:00,2022-11-01 10:23:01,-101.34,102.095,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0,0.010000000000005116,0.010000000000005116
21,2022-11-01 10:24:00,2022-11-01 10:24:01,-101.345,102.1,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.005000000000009663,0.010000000000005116
22,2022-11-01 10:28:03,2022-11-01 10:28:02,101.345,-102.115,2022-11-01 10:43:01,2022-11-01 10:43:01,-101.345,102.1,0.0,0.015000000000000568,0.015000000000000568
23,2022-11-01 10:29:09,2022-11-01 10:29:00,101.345,-102.115,2022-11-01 10:43:01,2022-11-01 10:43:01,-101.345,102.1,0.0,0.015000000000000568,0.015000000000000568
24,2022-11-01 10:30:03,2022-11-01 10:30:00,101.345,-102.115,2022-11-01 10:43:01,2022-11-01 10:43:01,-101.345,102.1,0.0,0.015000000000000568,0.015000000000000568
25,2022-11-01 10:36:00,2022-11-01 10:36:00,-101.345,102.095,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.010000000000005116,0.015000000000000568
26,2022-11-01 10:38:03,2022-11-01 10:38:00,-101.345,102.095,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.010000000000005116,0.015000000000000568
27,2022-11-01 10:39:00,2022-11-01 10:39:00,-101.35,102.1,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.009999999999990905,0.005000000000009663,0.015000000000000568
28,2022-11-01 10:40:07,2022-11-01 10:40:00,-101.3475,102.1,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.007499999999993179,0.005000000000009663,0.012500000000002842
29,2022-11-01 10:41:01,2022-11-01 10:41:06,-101.345,102.1,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.005000000000009663,0.010000000000005116
30,2022-11-01 10:42:07,2022-11-01 10:42:00,-101.345,102.10249999999999,2022-11-01 10:43:01,2022-11-01 10:43:01,101.34,-102.105,0.0049999999999954525,0.002500000000011937,0.00750000000000739
31,2022-11-01 10:45:01,2022-11-01 10:45:01,101.345,-102.11,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0049999999999954525,0.0049999999999954525,0.009999999999990905
32,2022-11-01 10:46:05,2022-11-01 10:46:01,101.345,-102.115,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0049999999999954525,0.009999999999990905,0.014999999999986358
33,2022-11-01 10:47:01,2022-11-01 10:47:01,101.345,-102.115,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0049999999999954525,0.009999999999990905,0.014999999999986358
34,2022-11-01 10:48:00,2022-11-01 10:48:00,101.345,-102.115,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0049999999999954525,0.009999999999990905,0.014999999999986358
35,2022-11-01 10:49:10,2022-11-01 10:49:03,101.345,-102.115,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0049999999999954525,0.009999999999990905,0.014999999999986358
36,2022-11-01 10:50:01,2022-11-01 10:50:00,101.35,-102.12,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0,0.015000000000000568,0.015000000000000568
37,2022-11-01 10:51:01,2022-11-01 10:51:06,101.35,-102.115,2022-11-01 10:52:00,2022-11-01 10:52:00,-101.35,102.105,0.0,0.009999999999990905,0.009999999999990905
38,2022-11-01 10:55:03,2022-11-01 10:55:02,-101.35,102.11,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.010000000000005116,0.025000000000005684,0.015000000000000568
39,2022-11-01 10:56:10,2022-11-01 10:56:01,-101.355,102.11,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.0049999999999954525,0.025000000000005684,0.020000000000010232
40,2022-11-01 10:57:13,2022-11-01 10:57:00,-101.355,102.11,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.0049999999999954525,0.025000000000005684,0.020000000000010232
41,2022-11-01 10:58:06,2022-11-01 10:58:03,-101.355,102.11,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.0049999999999954525,0.025000000000005684,0.020000000000010232
42,2022-11-01 11:00:01,2022-11-01 11:00:08,-101.35,102.105,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.010000000000005116,0.030000000000001137,0.01999999999999602
43,2022-11-01 11:01:00,2022-11-01 11:01:00,-101.35,102.1,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.010000000000005116,0.0350000000000108,0.025000000000005684
44,2022-11-01 11:03:01,2022-11-01 11:03:00,-101.35,102.095,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.010000000000005116,0.04000000000000625,0.030000000000001137
45,2022-11-01 11:04:01,2022-11-01 11:04:01,-101.345,102.09,2022-11-01 13:33:00,2022-11-01 13:33:00,101.36,-102.135,-0.015000000000000568,0.045000000000001705,0.030000000000001137
