,open_ts_time,open_tf_time,open_t_time,wind_ts_p,wind_tf_p,wind_t_p,close_ts_time,close_tf_time,close_t_time,unwind_ts_p,unwind_tf_p,unwind_t_p,diff_ts,diff_tf,diff_t,sum-2-3-1
0,2022-10-12 09:53:00,2022-10-12 09:53:00,2022-10-12 09:53:00,101.16,101.61,100.9,2022-10-12 10:02:05,2022-10-12 10:02:07,2022-10-12 10:02:00,101.155,101.595,100.895,-0.0049999999999954525,0.015000000000000568,-0.005000000000009663,400.00000000020464
1,2022-10-12 09:54:00,2022-10-12 09:54:00,2022-10-12 09:54:01,101.155,101.6,100.89,2022-10-12 10:28:01,2022-10-12 10:28:00,2022-10-12 10:28:05,101.15,101.585,100.865,-0.0049999999999954525,0.015000000000000568,-0.025000000000005684,2.842170943040401e-10
2,2022-10-12 09:56:00,2022-10-12 09:56:00,2022-10-12 09:56:00,101.16,101.61,100.9,2022-10-12 10:40:00,2022-10-12 10:40:00,2022-10-12 10:40:00,101.16,101.61,100.9,0.0,0.0,0.0,0.0
3,2022-10-12 09:57:00,2022-10-12 09:57:00,2022-10-12 09:57:00,101.16,101.615,100.905,2022-10-12 10:42:00,2022-10-12 10:42:00,2022-10-12 10:42:02,101.16,101.61,100.9,0.0,0.0049999999999954525,-0.0049999999999954525,199.9999999998181
4,2022-10-12 09:58:00,2022-10-12 09:58:00,2022-10-12 09:58:00,101.16,101.61,100.9,2022-10-12 10:43:04,2022-10-12 10:43:00,2022-10-12 10:43:01,101.155,101.605,100.895,-0.0049999999999954525,0.0049999999999954525,-0.005000000000009663,-200.00000000010232
5,2022-10-12 09:59:07,2022-10-12 09:59:00,2022-10-12 09:59:00,101.155,101.605,100.895,2022-10-12 10:44:13,2022-10-12 10:44:01,2022-10-12 10:44:00,101.155,101.605,100.895,0.0,0.0,0.0,0.0
6,2022-10-12 10:06:00,2022-10-12 10:06:02,2022-10-12 10:06:00,101.155,101.60249999999999,100.89,2022-10-12 10:46:13,2022-10-12 10:46:02,2022-10-12 10:46:00,101.15,101.6,100.895,-0.0049999999999954525,0.0024999999999977263,0.0049999999999954525,-149.99999999986358
7,2022-10-12 10:07:00,2022-10-12 10:07:06,2022-10-12 10:07:00,101.155,101.605,100.89,2022-10-12 10:47:13,2022-10-12 10:47:00,2022-10-12 10:47:00,101.15,101.6,100.895,-0.0049999999999954525,0.005000000000009663,0.0049999999999954525,8.526512829121202e-10
8,2022-10-12 10:08:00,2022-10-12 10:08:00,2022-10-12 10:08:01,101.15,101.6,100.88,2022-10-12 10:48:00,2022-10-12 10:48:01,2022-10-12 10:48:01,101.15,101.6,100.89,0.0,0.0,0.010000000000005116,200.00000000010232
9,2022-10-12 10:09:00,2022-10-12 10:09:05,2022-10-12 10:09:04,101.15,101.6,100.88,2022-10-12 10:51:02,2022-10-12 10:51:01,2022-10-12 10:51:00,101.15,101.6,100.895,0.0,0.0,0.015000000000000568,300.00000000001137
10,2022-10-12 10:10:00,2022-10-12 10:10:04,2022-10-12 10:10:02,101.155,101.605,100.885,2022-10-12 10:52:01,2022-10-12 10:52:00,2022-10-12 10:52:00,101.155,101.605,100.9,0.0,0.0,0.015000000000000568,300.00000000001137
11,2022-10-12 10:35:12,2022-10-12 10:35:00,2022-10-12 10:35:00,101.15,101.605,100.875,2022-10-12 10:53:00,2022-10-12 10:53:00,2022-10-12 10:53:00,101.16,101.615,100.91,0.009999999999990905,-0.009999999999990905,0.03499999999999659,899.9999999997499
