,ts_date,t
0,2023-02-10 09:30:00,100.53516045645712
1,2023-02-10 09:35:00,100.51503302816131
2,2023-02-10 09:40:00,100.50726787149404
3,2023-02-10 09:45:00,100.50107683103501
4,2023-02-10 09:50:00,100.49522688180117
5,2023-02-10 09:55:00,100.50289814617221
6,2023-02-10 10:00:00,100.49707089301843
7,2023-02-10 10:05:00,100.49315872988228
8,2023-02-10 10:10:00,100.48724713791252
9,2023-02-10 10:15:00,100.47877639666129
10,2023-02-10 10:20:00,100.45881509363332
11,2023-02-10 10:25:00,100.46322226835976
12,2023-02-10 10:30:00,100.45861494698883
13,2023-02-10 10:35:00,100.44955391476309
14,2023-02-10 10:40:00,100.45896331415892
15,2023-02-10 10:45:00,100.47020432114249
16,2023-02-10 10:50:00,100.47720738857257
17,2023-02-10 10:55:00,100.46106267357048
18,2023-02-10 11:00:00,100.45373396600088
19,2023-02-10 11:05:00,100.46032993702565
20,2023-02-10 11:10:00,100.45500393660342
21,2023-02-10 11:15:00,100.46251138204273
22,2023-02-10 11:20:00,100.46924895373303
23,2023-02-10 11:25:00,100.46642551438394
42,2023-02-10 13:00:00,100.46871800986024
43,2023-02-10 13:05:00,100.46262605797368
44,2023-02-10 13:10:00,100.46831386453565
45,2023-02-10 13:15:00,100.47455193686213
46,2023-02-10 13:20:00,100.48739143793811
47,2023-02-10 13:25:00,100.48771607459085
48,2023-02-10 13:30:00,100.46820264218209
49,2023-02-10 13:35:00,100.46064948784282
50,2023-02-10 13:40:00,100.4489713490648
51,2023-02-10 13:45:00,100.44653786620573
52,2023-02-10 13:50:00,100.43141821778588
53,2023-02-10 13:55:00,100.41628789938244
54,2023-02-10 14:00:00,100.4248914911712
55,2023-02-10 14:05:00,100.42595911237488
56,2023-02-10 14:10:00,100.42220474590923
57,2023-02-10 14:15:00,100.42604494204198
58,2023-02-10 14:20:00,100.41763453112975
59,2023-02-10 14:25:00,100.41038944671136
60,2023-02-10 14:30:00,100.43384505894106
61,2023-02-10 14:35:00,100.44318354409079
62,2023-02-10 14:40:00,100.46449202592407
63,2023-02-10 14:45:00,100.45216948803453
64,2023-02-10 14:50:00,100.44330251365534
65,2023-02-10 14:55:00,100.44413613775822
66,2023-02-10 15:00:00,100.45718042056814
67,2023-02-10 15:05:00,100.45482847697771
68,2023-02-10 15:10:00,100.45981617997333
71,2023-02-10 15:25:00,100.47
