,ts_date,ts,tf,t,diff,zcore10
0,2022-10-19 09:30:00,101.22642853205825,101.86377134802714,101.3277767626803,1.1733374013157345,
1,2022-10-19 09:35:00,101.2314127114906,101.8749476962626,101.3447087239099,1.1737739571246806,
2,2022-10-19 09:40:00,101.23027517213853,101.87586018770918,101.3500846420045,1.1713605612753213,
3,2022-10-19 09:45:00,101.22763685001122,101.88154379895406,101.34879898976583,1.1866517581310632,
4,2022-10-19 09:50:00,101.22950016278298,101.88362633293083,101.35266811616965,1.1850843869090255,
5,2022-10-19 09:55:00,101.22895434059367,101.88882307471245,101.36357915803423,1.1851126507969951,
6,2022-10-19 10:00:00,101.22903108508055,101.89359262486708,101.37377249979158,1.1843816648620304,
7,2022-10-19 10:05:00,101.22590952891295,101.88980752386591,101.36910119405651,1.1846043247623612,
8,2022-10-19 10:10:00,101.22542641847575,101.88830703530958,101.3663740756778,1.184813576465615,
9,2022-10-19 10:15:00,101.22110137182887,101.88056473874033,101.36026321980032,1.1797648858514833,
10,2022-10-19 10:20:00,101.22521763847325,101.88589385007064,101.37005369158491,1.176516370083121,-0.7855651529836807
11,2022-10-19 10:25:00,101.22854891342159,101.89270408410735,101.37797186394404,1.17888739084907,-0.44559898158268496
12,2022-10-19 10:30:00,101.235,101.89731756752978,101.38285299954431,1.1767821355152535,-1.0562046894558723
13,2022-10-19 10:35:00,101.23500000000001,101.89262042137082,101.37394119268653,1.1762996500550997,-1.637306991247822
14,2022-10-19 10:40:00,101.23720654924372,101.89233169390654,101.37494672550278,1.1725101130665792,-2.3455778297744403
15,2022-10-19 10:45:00,101.235,101.88320393328905,101.36328396104065,1.1681239055374562,-2.7664759700765353
16,2022-10-19 10:50:00,101.23412078744134,101.88148442880002,101.3557803039844,1.1730677661742988,-1.0042136836653661
17,2022-10-19 10:55:00,101.23788919828894,101.88651632044045,101.36176350996615,1.1733799326258065,-0.7589280049374774
18,2022-10-19 11:00:00,101.23965907033406,101.89161544880115,101.36921638734091,1.174355439927325,-0.379801002368992
19,2022-10-19 11:05:00,101.23944443534157,101.89287177754184,101.37300318312614,1.1732959366159719,-0.5156932388906195
