,ts_date,ts,tf,t,diff,zcore10
2,2022-10-10 09:32:00,101.1060616860632,101.50421545501301,100.70923116963765,1.1931380543251748,
3,2022-10-10 09:33:00,101.11408642017302,101.53394039517323,100.73755294990517,1.2162414202682754,
4,2022-10-10 09:34:00,101.11548273586983,101.53851857052913,100.73701126427825,1.2245431409101855,
5,2022-10-10 09:35:00,101.1142908724297,101.53380195464977,100.73073181831704,1.2225812185528042,
6,2022-10-10 09:36:00,101.115,101.53722270074019,100.72543971681513,1.2340056846652487,
7,2022-10-10 09:37:00,101.12187339239783,101.55298611160588,100.74141439218413,1.2426844386297944,
8,2022-10-10 09:38:00,101.12255409033482,101.55673228618686,100.74470050770088,1.246209974338015,
9,2022-10-10 09:39:00,101.12022421988837,101.55329099748428,100.74597585362055,1.2403819214596439,
10,2022-10-10 09:40:00,101.12,101.56324036771593,100.7547448747092,1.2517358607226612,1.6360141438489206
11,2022-10-10 09:41:00,101.12457651245552,101.56649246243455,100.76560837213188,1.2428000402817077,0.8353995751964868
12,2022-10-10 09:42:00,101.125,101.5586370214398,100.75700555305038,1.2352684898292097,0.2294200792560453
13,2022-10-10 09:43:00,101.12330637849495,101.56169370068966,100.75592055867868,1.2441604642056916,0.7882584559097658
14,2022-10-10 09:44:00,101.125,101.55348245078743,100.75053018275005,1.2314347188248007,-0.7903282481197004
15,2022-10-10 09:45:00,101.12089502706385,101.55018105393908,100.74600852527266,1.2334585555416595,-0.710545358803091
16,2022-10-10 09:46:00,101.11729001390367,101.55173545041318,100.74875391696321,1.237426969959472,-0.4504550726292136
17,2022-10-10 09:47:00,101.12,101.55235650367361,100.75107208116236,1.2336409261848473,-1.167442935318997
18,2022-10-10 09:48:00,101.12000000000003,101.55380667491475,100.75412805678087,1.2334852930486022,-0.9925623293039448
19,2022-10-10 09:49:00,101.11999999999999,101.55352452163338,100.75591005385273,1.2311389894140348,-1.198754702902764
20,2022-10-10 09:50:00,101.11999999999998,101.5524448883453,100.75847970194006,1.226410074750575,-1.7362541032110967
21,2022-10-10 09:51:00,101.12000000000002,101.55422955066088,100.75786364067837,1.2305954606433716,-0.8509200631121506
22,2022-10-10 09:52:00,101.12,101.55135174275014,100.75622298392317,1.2264805015771145,-1.6133594647468381
23,2022-10-10 09:53:00,101.12000000000002,101.5499314365421,100.7573637036958,1.2224991693883709,-2.097252193674556
24,2022-10-10 09:54:00,101.11648116601478,101.54822478757217,100.75267301436334,1.227295394766216,-0.8071642381021704
25,2022-10-10 09:55:00,101.11755566980175,101.54919474726208,100.75854044613249,1.2222933785899244,-1.8612150265176053
26,2022-10-10 09:56:00,101.11964552950447,101.55493906868288,100.7615975712245,1.2286350366368026,-0.10413711298135961
27,2022-10-10 09:57:00,101.12,101.55862109840493,100.76341062992859,1.233831566881264,1.459204690242955
28,2022-10-10 09:58:00,101.11999999999999,101.55919185077245,100.76527652537813,1.233107176166783,1.256003850936047
29,2022-10-10 09:59:00,101.12,101.55975886306945,100.76315256173949,1.2363651643994018,2.1388253589744157
30,2022-10-10 10:00:00,101.12068173279229,101.56132029511765,100.7675583573133,1.2344005001297091,1.2640878403109428
31,2022-10-10 10:01:00,101.12444451245639,101.55982589091462,100.76945644271993,1.2257508266529271,-0.8104869822307921
32,2022-10-10 10:02:00,101.125,101.5641523747393,100.77531336717458,1.2279913823040118,-0.22367528278506366
33,2022-10-10 10:03:00,101.125,101.56633486858102,100.78473529104464,1.2229344461174065,-1.3244520274254425
34,2022-10-10 10:04:00,101.12616140846544,101.56576781248924,100.78489764774027,1.2204765687727814,-1.8756024311232233
35,2022-10-10 10:05:00,101.12768003424564,101.57225662799748,100.79159099542828,1.2252422263210292,-0.6217249526081211
36,2022-10-10 10:06:00,101.13141389464296,101.5731153221615,100.7913181154299,1.2234986342501344,-1.056675116167119
37,2022-10-10 10:07:00,101.13040156273786,101.57481096188967,100.78931544652278,1.2299049145186984,0.2894547296522022
38,2022-10-10 10:08:00,101.13111612261629,101.57479045180963,100.79113484879356,1.2273299322094147,-0.12598931461854443
39,2022-10-10 10:09:00,101.13554726895121,101.58303514157302,100.79918638143398,1.2313366327608435,0.829412350248822
40,2022-10-10 10:10:00,101.1335496628949,101.58342328747096,100.796402509766,1.2368944022810382,2.5100485106959676
41,2022-10-10 10:11:00,101.13079856087678,101.57923252681414,100.7886265504285,1.2390399423229894,2.6483014680769514
42,2022-10-10 10:12:00,101.1344449416734,101.57974223912677,100.78948805045053,1.2355514861296228,1.2446589899848417
43,2022-10-10 10:13:00,101.13499999999998,101.5759079642582,100.78491725785705,1.2318986706593904,0.44114501392587196
44,2022-10-10 10:14:00,101.13363744043235,101.57871737110018,100.78608522197007,1.2377120797979444,1.3259687491634993
45,2022-10-10 10:15:00,101.13410854635931,101.58044128097563,100.78319822356984,1.2435757920221135,2.2878322587594186
46,2022-10-10 10:16:00,101.13499999999999,101.58000000000003,100.78652354183242,1.2384764581676393,0.8441219040627385
47,2022-10-10 10:17:00,101.13499999999998,101.58158342365421,100.79500301294587,1.2331638343625713,-0.42743869108186344
48,2022-10-10 10:18:00,101.13598308160267,101.58471386741411,100.79569594428825,1.2377487089372892,0.5084525231909875
49,2022-10-10 10:19:00,101.13378933576395,101.58440351601439,100.79915019580517,1.235867500459662,-0.19134146231475316
