,ts_date,ts,tf,t,diff,zcore10
0,2022-10-18 09:30:00,101.21517588479726,101.85052880777705,101.33038311655056,1.1554986142062802,
1,2022-10-18 09:35:00,101.21620793152404,101.85372837104052,101.3359674585173,1.1552813520396938,
2,2022-10-18 09:40:00,101.21522588696176,101.85308959266193,101.34056561416257,1.1503876841995293,
3,2022-10-18 09:45:00,101.20937174896198,101.83236346133044,101.31849309147765,1.1368620822212563,
4,2022-10-18 09:50:00,101.20888074225645,101.82049476876345,101.30320150413625,1.1289072911341975,
5,2022-10-18 09:55:00,101.20367521255939,101.81182483678408,101.28887523166851,1.1310992293402649,
6,2022-10-18 10:00:00,101.20339827345573,101.81566652629206,101.29555308400187,1.1323816951265258,
7,2022-10-18 10:05:00,101.20056956211678,101.80294141834936,101.27851687950417,1.1267963950777755,
8,2022-10-18 10:10:00,101.19415070861285,101.79684209475768,101.27184165557571,1.1276918253267922,
9,2022-10-18 10:15:00,101.19429600949725,101.8033356339699,101.27783980363594,1.1345354548065956,
10,2022-10-18 10:20:00,101.19663441293477,101.80597590594729,101.28247418267443,1.13284321628538,-0.4725508028755837
11,2022-10-18 10:25:00,101.19540704496474,101.80110465066342,101.26957419860322,1.1372280577588754,0.16989412583661087
12,2022-10-18 10:30:00,101.19379529000675,101.79469702201064,101.25959239009536,1.136006363919165,0.33020841392996503
13,2022-10-18 10:35:00,101.19500000000001,101.80299556024235,101.27280452606679,1.1381865944179026,1.6048868148469726
14,2022-10-18 10:40:00,101.19812641462711,101.81114802363399,101.2840001799987,1.1401694526421693,2.019203973507771
15,2022-10-18 10:45:00,101.19953486006624,101.81069914600322,101.28090908372594,1.140954348214251,1.7433770798924402
16,2022-10-18 10:50:00,101.19782776271735,101.8141647306508,101.28443931804179,1.1460623805424603,2.485686527438281
17,2022-10-18 10:55:00,101.20000000000002,101.82038657556055,101.29271747414634,1.1480556769747352,2.1385769431605794
18,2022-10-18 11:00:00,101.20568522058038,101.83069121331017,101.30272023249448,1.152976973545492,2.5820256756954643
19,2022-10-18 11:05:00,101.20735624572183,101.83061180894542,101.29134457170115,1.162522800467869,3.5678023035992283
20,2022-10-18 11:10:00,101.20752749985596,101.82550603396572,101.28502140558534,1.1584631624901505,1.7466206036663043
21,2022-10-18 11:15:00,101.2079999182647,101.82090006787388,101.2860013101796,1.1477989073034536,0.19678638412225496
22,2022-10-18 11:20:00,101.209558533411,101.825044949087,101.29446018240087,1.1460711823621352,-0.12601123579576035
23,2022-10-18 11:25:00,101.21084484992824,101.83819172877314,101.31142819701991,1.1541104105981361,0.7998375168993426
42,2022-10-18 13:00:00,101.21225405507901,101.8452682172638,101.31337480803515,1.1649075714134227,2.212162333621089
43,2022-10-18 13:05:00,101.21175215800298,101.84405475858772,101.30935015528499,1.167007203887465,1.9980624692270519
44,2022-10-18 13:10:00,101.21900792755432,101.86011016295305,101.33051347101535,1.1706989273364314,2.096859944826405
45,2022-10-18 13:15:00,101.21999999999996,101.86450373129709,101.33830929473086,1.170698167863364,1.6165237854224808
46,2022-10-18 13:20:00,101.22474333278167,101.87033990655114,101.34821051467335,1.16772596564725,0.9562144418417893
47,2022-10-18 13:25:00,101.22151520577236,101.86395379099382,101.34256468807713,1.1638276881381415,0.3290899117646961
48,2022-10-18 13:30:00,101.21999999999997,101.86201523751517,101.34246780396275,1.161562671067614,0.05006913353006595
49,2022-10-18 13:35:00,101.22031822315078,101.85758838746263,101.3338069134441,1.1610516383303633,-0.04537951018823443
50,2022-10-18 13:40:00,101.2214052318447,101.859848800628,101.33467658929357,1.1636157801177376,0.1164677918840346
51,2022-10-18 13:45:00,101.225,101.86808936205414,101.34859168141112,1.1625870426971545,-0.4090916200821575
52,2022-10-18 13:50:00,101.22971590211314,101.87562409338682,101.36656969513095,1.1549625895295463,-3.115185314254307
53,2022-10-18 13:55:00,101.23509036627475,101.8805371227913,101.37923792293319,1.1467459563746587,-3.848976083468347
54,2022-10-18 14:00:00,101.23158025644835,101.87651192258994,101.37798174888397,1.1434618398475607,-2.7474653930439334
55,2022-10-18 14:05:00,101.2326449559273,101.87806160313177,101.37857641405967,1.1449018362765742,-1.7784660238143146
56,2022-10-18 14:10:00,101.23224941039403,101.86825218466302,101.36567360840773,1.1385813505242766,-2.18683330607773
57,2022-10-18 14:15:00,101.22999999999999,101.86710460591753,101.3687223660894,1.1354868457456746,-2.0166117507488353
58,2022-10-18 14:20:00,101.23467684556252,101.87132939219211,101.37458747468962,1.1333944641320812,-1.7657194568568062
59,2022-10-18 14:25:00,101.23348614734103,101.86916441388796,101.3637744130352,1.1410682673996888,-0.6870152637753396
60,2022-10-18 14:30:00,101.22999999999995,101.86762668362378,101.35949313418901,1.1457602330586099,-0.07131085373950448
61,2022-10-18 14:35:00,101.22701385511954,101.86431297648605,101.35637437743947,1.1452377204130926,0.0650730617032969
62,2022-10-18 14:40:00,101.22892862912333,101.86516097330566,101.35467693347871,1.1467163840092809,0.6390048286152381
63,2022-10-18 14:45:00,101.23410717695779,101.87209802142715,101.36867123650819,1.1414176293883145,-0.15710085661654904
64,2022-10-18 14:50:00,101.23807957713304,101.88879820424923,101.3833528105325,1.156164020832918,3.3834722852636667
65,2022-10-18 14:55:00,101.2406689737583,101.89125910965858,101.38879299019382,1.1530562553650299,1.6570759106049668
66,2022-10-18 15:00:00,101.24002955936022,101.88770748602086,101.38359288896531,1.151792523716182,1.1813744187461155
67,2022-10-18 15:05:00,101.24040829866681,101.88707185128692,101.37928754979366,1.1544478541133714,1.3445956294677806
