,ts_date,ts,tf,t,diff,zcore10
0,2022-10-20 09:30:00,101.23819368234689,101.8635338836123,101.297514727964,1.191359356913722,
1,2022-10-20 09:35:00,101.2503564183989,101.87993317608439,101.31732913886908,1.192180794900807,
2,2022-10-20 09:40:00,101.24596338036405,101.87564190155337,101.31094420987291,1.19437621286977,
3,2022-10-20 09:45:00,101.23584601987744,101.8661877813907,101.29548785512681,1.2010416877771632,
4,2022-10-20 09:50:00,101.23501395675817,101.86390726044465,101.29403726348129,1.1987633006498442,
5,2022-10-20 09:55:00,101.23677985627111,101.86562809589532,101.29330660069081,1.20116973482871,
6,2022-10-20 10:00:00,101.24191644668426,101.88048827741608,101.31267029892861,1.2063898092192886,
7,2022-10-20 10:05:00,101.2419526712423,101.87447075365006,101.30118900439385,1.2057998316639669,
8,2022-10-20 10:10:00,101.23644157354896,101.86432161986966,101.28228655272557,1.2099151134647883,
9,2022-10-20 10:15:00,101.22870139337687,101.8516103724342,101.26589902011138,1.2086203313801462,
10,2022-10-20 10:20:00,101.22939330493621,101.84912380814895,101.26133640897069,1.2075179023909897,1.0248566197354028
11,2022-10-20 10:25:00,101.22846093093335,101.84128899952188,101.25370569616442,1.2004113719459895,-0.37484850211454057
12,2022-10-20 10:30:00,101.23108459743574,101.8433467399651,101.25124445884158,1.2043644236528763,0.20377391145717186
13,2022-10-20 10:35:00,101.23120727707037,101.83754244588903,101.24392579587183,1.1999518188358564,-1.2183257300415888
14,2022-10-20 10:40:00,101.23390075828111,101.83870161704311,101.2386292387881,1.2048732370170114,0.1548687114588258
15,2022-10-20 10:45:00,101.23594875261111,101.84917879884702,101.25052602181515,1.2118828232677856,2.1272546268115216
16,2022-10-20 10:50:00,101.24,101.85675624495026,101.26375257085937,1.2097599190411614,1.046184862657232
17,2022-10-20 10:55:00,101.23939527024798,101.85798772060079,101.26288815338883,1.2136920175647674,1.9448644278776408
18,2022-10-20 11:00:00,101.23968767613806,101.85571010321557,101.26169544022883,1.2100370900642474,0.6703869791905054
19,2022-10-20 11:05:00,101.2348274825494,101.84895043747485,101.25191453865315,1.2111588537471505,0.9218696535312356
20,2022-10-20 11:10:00,101.23499999999997,101.84514418944012,101.25003869576601,1.2052496831142605,-0.4657600552341958
21,2022-10-20 11:15:00,101.23499999999997,101.83963383799454,101.24161721360727,1.2026504623818397,-0.9788423118055656
22,2022-10-20 11:20:00,101.23373523139304,101.83687303126995,101.236672674175,1.2033381569718529,-0.9365963016744152
23,2022-10-20 11:25:00,101.23232178885272,101.83481215472533,101.22700422247918,1.210298298118758,0.6941068905833581
42,2022-10-20 13:00:00,101.21404092141262,101.80332540635462,101.16122671431552,1.2313831769810974,6.242366959078881
43,2022-10-20 13:05:00,101.21548832208188,101.8045695196543,101.15846481659956,1.235185900627144,3.161421029902047
44,2022-10-20 13:10:00,101.20225401389713,101.78271092141667,101.12695969475719,1.2362081341790088,2.166582556248918
45,2022-10-20 13:15:00,101.20962616296607,101.78249052753729,101.11856083527736,1.236794056831144,1.6691217541780088
46,2022-10-20 13:20:00,101.21610367885296,101.79491497043146,101.14408161297538,1.229644649034583,0.8192094574623924
47,2022-10-20 13:25:00,101.21719295572018,101.79971441972523,101.15771344879232,1.2245224349379669,0.3089004270743885
48,2022-10-20 13:30:00,101.22062194248207,101.80609217568126,101.1709477352076,1.2206146736728414,-0.06647913315482111
49,2022-10-20 13:35:00,101.21872587940136,101.79716639127128,101.15574173694003,1.21986516620116,-0.2530756805225059
50,2022-10-20 13:40:00,101.2209841245027,101.8015137457183,101.16318742193272,1.2188559450011667,-0.5501786077658686
51,2022-10-20 13:45:00,101.22623670703102,101.81251932619975,101.18046830556628,1.2183336398021964,-0.9481018090302338
52,2022-10-20 13:50:00,101.22529359384883,101.80891336103903,101.17413477577162,1.218398352457612,-1.2206252619234474
53,2022-10-20 13:55:00,101.21866908393855,101.80145489372926,101.16006536084235,1.2241753426776114,-0.22384784038226815
54,2022-10-20 14:00:00,101.21393917808399,101.79543151293694,101.14961824207167,1.2273056057182288,0.3789601510764526
