,open_ts_time,open_t_time,wind_ts_p,wind_t_p,close_ts_time,close_t_time,unwind_ts_p,unwind_t_p,diff_ts,diff_t,sum
0,2022-10-10 09:41:01,2022-10-10 09:41:00,101.12,-100.775,2022-10-10 09:46:00,2022-10-10 09:46:00,-101.12,100.74,0.0,0.0350000000000108,0.0350000000000108
1,2022-10-10 09:42:06,2022-10-10 09:42:00,101.12,-100.765,2022-10-10 09:46:00,2022-10-10 09:46:00,-101.12,100.74,0.0,0.025000000000005684,0.025000000000005684
2,2022-10-10 09:43:01,2022-10-10 09:43:00,101.12,-100.77,2022-10-10 09:46:00,2022-10-10 09:46:00,-101.12,100.74,0.0,0.030000000000001137,0.030000000000001137
3,2022-10-10 09:44:03,2022-10-10 09:44:00,101.12,-100.77,2022-10-10 09:46:00,2022-10-10 09:46:00,-101.12,100.74,0.0,0.030000000000001137,0.030000000000001137
4,2022-10-10 09:45:03,2022-10-10 09:45:00,101.115,-100.76,2022-10-10 09:46:00,2022-10-10 09:46:00,-101.12,100.74,0.005000000000009663,0.020000000000010232,0.025000000000019895
5,2022-10-10 09:51:00,2022-10-10 09:51:00,101.115,-100.77,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.020000000000010232,-0.015000000000000568,0.005000000000009663
6,2022-10-10 09:52:00,2022-10-10 09:52:01,101.115,-100.76,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.020000000000010232,-0.024999999999991473,-0.004999999999981242
7,2022-10-10 09:53:09,2022-10-10 09:53:01,101.115,-100.765,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.020000000000010232,-0.01999999999999602,1.4210854715202004e-14
8,2022-10-10 09:54:00,2022-10-10 09:54:00,101.115,-100.76,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.020000000000010232,-0.024999999999991473,-0.004999999999981242
9,2022-10-10 09:55:00,2022-10-10 09:55:01,101.115,-100.765,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.020000000000010232,-0.01999999999999602,1.4210854715202004e-14
10,2022-10-10 09:57:05,2022-10-10 09:57:00,101.12,-100.765,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.015000000000000568,-0.01999999999999602,-0.0049999999999954525
11,2022-10-10 09:58:05,2022-10-10 09:58:00,101.12,-100.77,2022-10-10 10:12:00,2022-10-10 10:12:01,-101.135,100.785,0.015000000000000568,-0.015000000000000568,0.0
