,open_tf_time,open_t_time,wind_tf_p,wind_t_p,close_tf_time,close_t_time,unwind_tf_p,unwind_t_p,diff_tf,diff_t,sum
0,2022-10-21 09:43:00,2022-10-21 09:43:00,101.84,-101.225,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.015000000000000568,-0.025000000000005684,-0.010000000000005116
1,2022-10-21 09:44:01,2022-10-21 09:44:00,101.835,-101.215,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.020000000000010232,-0.03499999999999659,-0.014999999999986358
2,2022-10-21 09:45:00,2022-10-21 09:45:01,101.835,-101.22,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.020000000000010232,-0.030000000000001137,-0.009999999999990905
3,2022-10-21 09:46:00,2022-10-21 09:46:05,101.835,-101.22,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.020000000000010232,-0.030000000000001137,-0.009999999999990905
4,2022-10-21 09:47:01,2022-10-21 09:47:00,101.84,-101.22,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.015000000000000568,-0.030000000000001137,-0.015000000000000568
5,2022-10-21 09:50:01,2022-10-21 09:50:00,101.85,-101.24,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.005000000000009663,-0.010000000000005116,-0.0049999999999954525
6,2022-10-21 09:51:04,2022-10-21 09:51:00,101.845,-101.24,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.010000000000005116,-0.010000000000005116,0.0
7,2022-10-21 09:52:00,2022-10-21 09:52:05,101.845,-101.235,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.010000000000005116,-0.015000000000000568,-0.0049999999999954525
8,2022-10-21 09:53:00,2022-10-21 09:53:00,101.855,-101.245,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.0,-0.0049999999999954525,-0.0049999999999954525
9,2022-10-21 09:54:00,2022-10-21 09:54:00,101.855,-101.25,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.0,0.0,0.0
10,2022-10-21 09:55:03,2022-10-21 09:55:00,101.845,-101.235,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.010000000000005116,-0.015000000000000568,-0.0049999999999954525
11,2022-10-21 09:56:04,2022-10-21 09:56:03,101.845,-101.235,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.010000000000005116,-0.015000000000000568,-0.0049999999999954525
12,2022-10-21 09:58:00,2022-10-21 09:58:01,101.84,-101.235,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.015000000000000568,-0.015000000000000568,0.0
13,2022-10-21 10:01:00,2022-10-21 10:01:00,101.845,-101.25,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.010000000000005116,0.0,0.010000000000005116
14,2022-10-21 10:02:00,2022-10-21 10:02:00,101.85,-101.255,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.005000000000009663,0.0049999999999954525,0.010000000000005116
15,2022-10-21 10:03:01,2022-10-21 10:03:01,101.85,-101.255,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.005000000000009663,0.0049999999999954525,0.010000000000005116
16,2022-10-21 10:04:01,2022-10-21 10:04:00,101.8575,-101.265,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,-0.0024999999999977263,0.015000000000000568,0.012500000000002842
17,2022-10-21 10:05:01,2022-10-21 10:05:00,101.855,-101.265,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.0,0.015000000000000568,0.015000000000000568
18,2022-10-21 10:06:00,2022-10-21 10:06:00,101.855,-101.26,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,0.0,0.010000000000005116,0.010000000000005116
19,2022-10-21 10:07:01,2022-10-21 10:07:00,101.86,-101.27,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,-0.0049999999999954525,0.01999999999999602,0.015000000000000568
20,2022-10-21 10:08:01,2022-10-21 10:08:01,101.86,-101.27,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,-0.0049999999999954525,0.01999999999999602,0.015000000000000568
21,2022-10-21 10:09:00,2022-10-21 10:09:01,101.86,-101.265,2022-10-21 10:11:02,2022-10-21 10:11:01,-101.855,101.25,-0.0049999999999954525,0.015000000000000568,0.010000000000005116
22,2022-10-21 10:13:00,2022-10-21 10:13:00,-101.85,101.245,2022-10-21 10:21:01,2022-10-21 10:21:00,101.835,-101.235,0.015000000000000568,-0.010000000000005116,0.0049999999999954525
23,2022-10-21 10:14:00,2022-10-21 10:14:00,-101.85,101.24,2022-10-21 10:21:01,2022-10-21 10:21:00,101.835,-101.235,0.015000000000000568,-0.0049999999999954525,0.010000000000005116
24,2022-10-21 10:15:00,2022-10-21 10:15:02,-101.855,101.25,2022-10-21 10:21:01,2022-10-21 10:21:00,101.835,-101.235,0.020000000000010232,-0.015000000000000568,0.005000000000009663
25,2022-10-21 10:16:00,2022-10-21 10:16:00,-101.845,101.235,2022-10-21 10:21:01,2022-10-21 10:21:00,101.835,-101.235,0.010000000000005116,0.0,0.010000000000005116
26,2022-10-21 10:17:00,2022-10-21 10:17:01,-101.845,101.24,2022-10-21 10:21:01,2022-10-21 10:21:00,101.835,-101.235,0.010000000000005116,-0.0049999999999954525,0.005000000000009663
27,2022-10-21 10:25:00,2022-10-21 10:25:00,-101.825,101.21,2022-10-21 10:30:00,2022-10-21 10:30:00,101.82,-101.215,0.005000000000009663,0.005000000000009663,0.010000000000019327
28,2022-10-21 10:26:00,2022-10-21 10:26:00,-101.825,101.215,2022-10-21 10:30:00,2022-10-21 10:30:00,101.82,-101.215,0.005000000000009663,0.0,0.005000000000009663
29,2022-10-21 10:27:00,2022-10-21 10:27:00,-101.825,101.215,2022-10-21 10:30:00,2022-10-21 10:30:00,101.82,-101.215,0.005000000000009663,0.0,0.005000000000009663
30,2022-10-21 10:28:02,2022-10-21 10:28:04,-101.825,101.215,2022-10-21 10:30:00,2022-10-21 10:30:00,101.82,-101.215,0.005000000000009663,0.0,0.005000000000009663
31,2022-10-21 10:32:01,2022-10-21 10:32:02,101.82,-101.22,2022-10-21 10:34:01,2022-10-21 10:34:00,-101.82,101.205,0.0,0.015000000000000568,0.015000000000000568
32,2022-10-21 10:37:00,2022-10-21 10:37:00,-101.83,101.22,2022-10-21 10:50:01,2022-10-21 10:50:02,101.83,-101.23,0.0,0.010000000000005116,0.010000000000005116
33,2022-10-21 10:41:00,2022-10-21 10:41:01,101.82,-101.22,2022-10-21 10:50:01,2022-10-21 10:50:02,-101.835,101.225,0.015000000000000568,-0.0049999999999954525,0.010000000000005116
34,2022-10-21 10:42:04,2022-10-21 10:42:03,101.815,-101.215,2022-10-21 10:50:01,2022-10-21 10:50:02,-101.835,101.225,0.01999999999999602,-0.009999999999990905,0.010000000000005116
