,open_ts_time,open_tf_time,open_t_time,wind_ts_p,wind_tf_p,wind_t_p,close_ts_time,close_tf_time,close_t_time,unwind_ts_p,unwind_tf_p,unwind_t_p,diff_ts,diff_tf,diff_t,sum-2-3-1
0,2022-10-11 09:42:01,2022-10-11 09:42:00,2022-10-11 09:42:00,101.19,101.65,100.93,2022-10-11 09:53:00,2022-10-11 09:53:00,2022-10-11 09:53:00,101.185,101.66,100.945,0.0049999999999954525,0.009999999999990905,0.24500000000000455,5899.9999999991815
1,2022-10-11 09:43:00,2022-10-11 09:43:00,2022-10-11 09:43:00,101.195,101.655,100.94,2022-10-11 09:54:02,2022-10-11 09:54:00,2022-10-11 09:54:00,101.185,101.665,100.94,0.009999999999990905,0.010000000000005116,0.25499999999999545,6499.999999999489
2,2022-10-11 09:44:02,2022-10-11 09:44:00,2022-10-11 09:44:00,101.195,101.655,100.95,2022-10-11 09:55:04,2022-10-11 09:55:00,2022-10-11 09:55:01,101.19,101.665,100.945,0.0049999999999954525,0.010000000000005116,0.25,5999.999999999944
3,2022-10-11 09:45:00,2022-10-11 09:45:00,2022-10-11 09:45:00,101.195,101.655,100.95,2022-10-11 09:56:02,2022-10-11 09:56:00,2022-10-11 09:56:01,101.19,101.66,100.94,0.0049999999999954525,0.0049999999999954525,0.25499999999999545,5799.999999999272
4,2022-10-11 09:46:03,2022-10-11 09:46:01,2022-10-11 09:46:01,101.19,101.65,100.95,2022-10-11 10:13:00,2022-10-11 10:13:04,2022-10-11 10:13:00,101.175,101.64,100.925,0.015000000000000568,-0.010000000000005116,0.26500000000000057,5899.999999999749
5,2022-10-11 09:50:00,2022-10-11 09:50:00,2022-10-11 09:50:00,101.195,101.67,100.97749999999999,2022-10-11 10:27:04,2022-10-11 10:27:00,2022-10-11 10:27:01,101.18,101.64,100.93,0.014999999999986358,-0.030000000000001137,0.26499999999998636,4699.999999998568
6,2022-10-11 09:52:01,2022-10-11 09:52:00,2022-10-11 09:52:00,101.195,101.66,100.96,2022-10-11 10:31:00,2022-10-11 10:31:02,2022-10-11 10:31:00,101.175,101.635,100.92,0.01999999999999602,-0.024999999999991473,0.2749999999999915,5600.000000000022
7,2022-10-11 10:00:00,2022-10-11 10:00:00,2022-10-11 10:00:00,101.195,101.65,100.945,2022-10-11 10:35:00,2022-10-11 10:35:01,2022-10-11 10:35:04,101.17,101.625,100.9,0.024999999999991473,-0.025000000000005684,0.2949999999999875,6399.999999998727
8,2022-10-11 10:01:00,2022-10-11 10:01:00,2022-10-11 10:01:00,101.185,101.64,100.94,2022-10-11 10:36:00,2022-10-11 10:36:00,2022-10-11 10:36:00,101.17,101.62,100.895,0.015000000000000568,-0.01999999999999602,0.29000000000000625,5800.000000000409
9,2022-10-11 10:02:00,2022-10-11 10:02:00,2022-10-11 10:02:00,101.185,101.635,100.935,2022-10-11 10:39:01,2022-10-11 10:39:00,2022-10-11 10:39:01,101.165,101.61,100.88,0.01999999999999602,-0.025000000000005684,0.3050000000000068,6199.999999999477
