,time,last,ask,bid,volume,amt,ask1,bid1,asize1,bsize1,ts_date,ts_lag
1405,2022-10-14 09:51:26.600,101.775,101.78,101.775,6892,7012889550,,,90,44,2022-10-14 09:51:26.600,2
1406,2022-10-14 09:51:28.600,101.775,101.78,101.775,6892,7012889550,,,91,45,2022-10-14 09:51:28.600,2
1407,2022-10-14 09:51:33.600,101.775,101.78,101.775,6892,7012889550,,,92,45,2022-10-14 09:51:33.600,5
1408,2022-10-14 09:51:34.100,101.775,101.78,101.775,6892,7012889550,,,92,46,2022-10-14 09:51:34.100,0
1409,2022-10-14 09:51:37.600,101.775,101.78,101.775,6892,7012889550,,,92,42,2022-10-14 09:51:37.600,3
1410,2022-10-14 09:51:38.100,101.775,101.78,101.775,6892,7012889550,,,104,40,2022-10-14 09:51:38.100,0
1411,2022-10-14 09:51:38.600,101.775,101.78,101.775,6892,7012889550,,,100,40,2022-10-14 09:51:38.600,0
1412,2022-10-14 09:51:39.100,101.775,101.78,101.775,6892,7012889550,,,98,40,2022-10-14 09:51:39.100,0
1413,2022-10-14 09:51:39.600,101.775,101.78,101.775,6892,7012889550,,,98,43,2022-10-14 09:51:39.600,0
1414,2022-10-14 09:51:40.100,101.775,101.78,101.775,6892,7012889550,,,98,44,2022-10-14 09:51:40.100,0
1415,2022-10-14 09:51:41.100,101.775,101.775,101.77,6936,7057670550,,,9,167,2022-10-14 09:51:41.100,1
1416,2022-10-14 09:51:41.600,101.775,101.775,101.77,6939,7060723800,,,32,101,2022-10-14 09:51:41.600,0
1417,2022-10-14 09:51:42.100,101.775,101.775,101.77,6939,7060723800,,,54,82,2022-10-14 09:51:42.100,0
1418,2022-10-14 09:51:42.600,101.775,101.775,101.77,6939,7060723800,,,58,72,2022-10-14 09:51:42.600,0
1419,2022-10-14 09:51:43.100,101.775,101.775,101.77,6939,7060723800,,,45,77,2022-10-14 09:51:43.100,0
1420,2022-10-14 09:51:43.600,101.775,101.775,101.77,6940,7061741550,,,43,76,2022-10-14 09:51:43.600,0
1421,2022-10-14 09:51:44.600,101.775,101.775,101.77,6940,7061741550,,,44,74,2022-10-14 09:51:44.600,1
1422,2022-10-14 09:51:45.600,101.775,101.775,101.77,6940,7061741550,,,44,75,2022-10-14 09:51:45.600,1
1423,2022-10-14 09:51:46.100,101.775,101.775,101.77,6940,7061741550,,,44,76,2022-10-14 09:51:46.100,0
1424,2022-10-14 09:51:49.100,101.77,101.775,101.77,6990,7112626550,,,44,26,2022-10-14 09:51:49.100,3
1425,2022-10-14 09:51:49.600,101.77,101.775,101.77,6990,7112626550,,,91,18,2022-10-14 09:51:49.600,0
1426,2022-10-14 09:51:50.100,101.77,101.775,101.77,6990,7112626550,,,101,20,2022-10-14 09:51:50.100,0
1427,2022-10-14 09:51:50.600,101.77,101.775,101.77,6990,7112626550,,,98,21,2022-10-14 09:51:50.600,0
1428,2022-10-14 09:51:51.100,101.77,101.775,101.77,6990,7112626550,,,98,22,2022-10-14 09:51:51.100,0
1429,2022-10-14 09:51:51.600,101.77,101.775,101.77,7020,7143157550,,,88,2,2022-10-14 09:51:51.600,0
1430,2022-10-14 09:51:52.100,101.77,101.77,101.765,7025,7148246050,,,6,178,2022-10-14 09:51:52.100,0
1431,2022-10-14 09:51:52.600,101.77,101.775,101.77,7031,7154352250,,,154,28,2022-10-14 09:51:52.600,0
1432,2022-10-14 09:51:53.100,101.77,101.775,101.77,7037,7160458450,,,110,34,2022-10-14 09:51:53.100,0
1433,2022-10-14 09:51:53.600,101.77,101.775,101.77,7037,7160458450,,,91,43,2022-10-14 09:51:53.600,0
1434,2022-10-14 09:51:54.100,101.77,101.775,101.77,7037,7160458450,,,89,40,2022-10-14 09:51:54.100,0
1435,2022-10-14 09:51:54.600,101.77,101.775,101.77,7037,7160458450,,,89,70,2022-10-14 09:51:54.600,0
1436,2022-10-14 09:51:55.100,101.77,101.775,101.77,7037,7160458450,,,88,80,2022-10-14 09:51:55.100,0
1437,2022-10-14 09:51:55.600,101.77,101.775,101.77,7037,7160458450,,,86,79,2022-10-14 09:51:55.600,0
1438,2022-10-14 09:51:57.100,101.77,101.775,101.77,7037,7160458450,,,86,69,2022-10-14 09:51:57.100,1
1439,2022-10-14 09:51:58.100,101.77,101.775,101.77,7038,7161476150,,,86,69,2022-10-14 09:51:58.100,1
1440,2022-10-14 09:52:00.100,101.77,101.775,101.77,7039,7162493850,,,86,62,2022-10-14 09:52:00.100,2
1441,2022-10-14 09:52:00.600,101.77,101.775,101.77,7039,7162493850,,,86,67,2022-10-14 09:52:00.600,0
1442,2022-10-14 09:52:01.100,101.77,101.775,101.77,7039,7162493850,,,87,67,2022-10-14 09:52:01.100,0
1443,2022-10-14 09:52:01.600,101.77,101.775,101.77,7039,7162493850,,,97,67,2022-10-14 09:52:01.600,0
1444,2022-10-14 09:52:02.600,101.77,101.775,101.77,7041,7164529250,,,97,65,2022-10-14 09:52:02.600,1
1445,2022-10-14 09:52:03.100,101.77,101.775,101.77,7041,7164529250,,,97,35,2022-10-14 09:52:03.100,0
1446,2022-10-14 09:52:04.100,101.77,101.775,101.77,7041,7164529250,,,97,52,2022-10-14 09:52:04.100,1
1447,2022-10-14 09:52:04.600,101.77,101.775,101.77,7041,7164529250,,,97,92,2022-10-14 09:52:04.600,0
1448,2022-10-14 09:52:05.100,101.77,101.775,101.77,7041,7164529250,,,97,95,2022-10-14 09:52:05.100,0
1449,2022-10-14 09:52:05.600,101.77,101.775,101.77,7041,7164529250,,,97,92,2022-10-14 09:52:05.600,0
1450,2022-10-14 09:52:07.100,101.77,101.775,101.77,7041,7164529250,,,67,82,2022-10-14 09:52:07.100,1
1451,2022-10-14 09:52:07.600,101.77,101.775,101.77,7041,7164529250,,,53,83,2022-10-14 09:52:07.600,0
1452,2022-10-14 09:52:09.600,101.77,101.775,101.77,7041,7164529250,,,53,97,2022-10-14 09:52:09.600,2
1453,2022-10-14 09:52:10.100,101.77,101.775,101.77,7041,7164529250,,,50,98,2022-10-14 09:52:10.100,0
1454,2022-10-14 09:52:10.600,101.775,101.775,101.77,7043,7166564750,,,48,98,2022-10-14 09:52:10.600,0
1455,2022-10-14 09:52:11.100,101.775,101.775,101.77,7043,7166564750,,,47,98,2022-10-14 09:52:11.100,0
1456,2022-10-14 09:52:11.600,101.775,101.775,101.77,7043,7166564750,,,47,100,2022-10-14 09:52:11.600,0
1457,2022-10-14 09:52:15.100,101.775,101.775,101.77,7043,7166564750,,,72,100,2022-10-14 09:52:15.100,3
1458,2022-10-14 09:52:15.600,101.775,101.775,101.77,7094,7218470000,,,23,100,2022-10-14 09:52:15.600,0
1459,2022-10-14 09:52:16.100,101.775,101.775,101.77,7096,7220505500,,,30,106,2022-10-14 09:52:16.100,0
1460,2022-10-14 09:52:16.600,101.775,101.775,101.77,7096,7220505500,,,30,103,2022-10-14 09:52:16.600,0
1461,2022-10-14 09:52:17.100,101.775,101.775,101.77,7106,7230683000,,,20,103,2022-10-14 09:52:17.100,0
1462,2022-10-14 09:52:17.600,101.775,101.78,101.775,7126,7251038000,,,162,12,2022-10-14 09:52:17.600,0
1463,2022-10-14 09:52:18.100,101.775,101.78,101.775,7127,7252055750,,,106,27,2022-10-14 09:52:18.100,0
1464,2022-10-14 09:52:18.600,101.775,101.78,101.775,7127,7252055750,,,86,30,2022-10-14 09:52:18.600,0
1465,2022-10-14 09:52:19.100,101.775,101.78,101.775,7127,7252055750,,,86,27,2022-10-14 09:52:19.100,0
1466,2022-10-14 09:52:19.600,101.775,101.78,101.775,7127,7252055750,,,75,38,2022-10-14 09:52:19.600,0
1467,2022-10-14 09:52:20.100,101.775,101.78,101.775,7127,7252055750,,,75,53,2022-10-14 09:52:20.100,0
1468,2022-10-14 09:52:20.600,101.775,101.78,101.775,7127,7252055750,,,75,63,2022-10-14 09:52:20.600,0
1469,2022-10-14 09:52:21.100,101.775,101.78,101.775,7127,7252055750,,,75,64,2022-10-14 09:52:21.100,0
1470,2022-10-14 09:52:22.100,101.775,101.78,101.775,7127,7252055750,,,75,65,2022-10-14 09:52:22.100,1
1471,2022-10-14 09:52:22.600,101.775,101.78,101.775,7127,7252055750,,,75,55,2022-10-14 09:52:22.600,0
1472,2022-10-14 09:52:25.600,101.775,101.78,101.775,7127,7252055750,,,76,56,2022-10-14 09:52:25.600,3
1473,2022-10-14 09:52:27.100,101.775,101.78,101.775,7127,7252055750,,,86,66,2022-10-14 09:52:27.100,1
1474,2022-10-14 09:52:27.600,101.775,101.78,101.775,7127,7252055750,,,76,56,2022-10-14 09:52:27.600,0
1475,2022-10-14 09:52:28.100,101.775,101.78,101.775,7127,7252055750,,,74,73,2022-10-14 09:52:28.100,0
1476,2022-10-14 09:52:29.100,101.775,101.78,101.775,7127,7252055750,,,74,74,2022-10-14 09:52:29.100,1
1477,2022-10-14 09:52:30.600,101.775,101.78,101.775,7127,7252055750,,,94,74,2022-10-14 09:52:30.600,1
1478,2022-10-14 09:52:34.600,101.775,101.78,101.775,7127,7252055750,,,94,75,2022-10-14 09:52:34.600,4
1479,2022-10-14 09:52:35.100,101.78,101.78,101.775,7130,7255109150,,,91,75,2022-10-14 09:52:35.100,0
1480,2022-10-14 09:52:35.600,101.775,101.78,101.775,7132,7257144650,,,92,64,2022-10-14 09:52:35.600,0
1481,2022-10-14 09:52:36.100,101.775,101.78,101.775,7132,7257144650,,,92,104,2022-10-14 09:52:36.100,0
1482,2022-10-14 09:52:36.600,101.78,101.78,101.775,7133,7258162450,,,91,107,2022-10-14 09:52:36.600,0
1483,2022-10-14 09:52:37.100,101.78,101.78,101.775,7133,7258162450,,,61,104,2022-10-14 09:52:37.100,0
1484,2022-10-14 09:52:37.600,101.78,101.78,101.775,7133,7258162450,,,64,104,2022-10-14 09:52:37.600,0
1485,2022-10-14 09:52:40.600,101.78,101.78,101.775,7133,7258162450,,,64,119,2022-10-14 09:52:40.600,3
1486,2022-10-14 09:52:41.100,101.78,101.78,101.775,7133,7258162450,,,64,129,2022-10-14 09:52:41.100,0
1487,2022-10-14 09:52:45.600,101.78,101.78,101.775,7133,7258162450,,,94,128,2022-10-14 09:52:45.600,4
1488,2022-10-14 09:52:46.100,101.78,101.78,101.775,7133,7258162450,,,94,97,2022-10-14 09:52:46.100,0
1489,2022-10-14 09:52:46.600,101.78,101.78,101.775,7133,7258162450,,,94,71,2022-10-14 09:52:46.600,0
1490,2022-10-14 09:52:47.100,101.775,101.78,101.775,7134,7259180200,,,94,70,2022-10-14 09:52:47.100,0
1491,2022-10-14 09:52:47.600,101.775,101.78,101.775,7140,7265286700,,,97,68,2022-10-14 09:52:47.600,0
1492,2022-10-14 09:52:48.100,101.775,101.78,101.775,7158,7283606200,,,97,44,2022-10-14 09:52:48.100,0
1493,2022-10-14 09:52:48.600,101.775,101.78,101.775,7176,7301925700,,,95,17,2022-10-14 09:52:48.600,0
1494,2022-10-14 09:52:49.100,101.775,101.775,101.77,7203,7329404950,,,11,188,2022-10-14 09:52:49.100,0
1495,2022-10-14 09:52:49.600,101.775,101.775,101.77,7203,7329404950,,,31,124,2022-10-14 09:52:49.600,0
1496,2022-10-14 09:52:50.100,101.775,101.78,101.775,7237,7364008450,,,168,14,2022-10-14 09:52:50.100,0
1497,2022-10-14 09:52:50.600,101.775,101.78,101.775,7239,7366043950,,,115,22,2022-10-14 09:52:50.600,0
1498,2022-10-14 09:52:51.100,101.775,101.78,101.775,7239,7366043950,,,105,33,2022-10-14 09:52:51.100,0
1499,2022-10-14 09:52:51.600,101.775,101.78,101.775,7239,7366043950,,,95,33,2022-10-14 09:52:51.600,0
1500,2022-10-14 09:52:53.100,101.775,101.78,101.775,7239,7366043950,,,95,43,2022-10-14 09:52:53.100,1
1501,2022-10-14 09:52:54.600,101.78,101.78,101.775,7240,7367061750,,,94,43,2022-10-14 09:52:54.600,1
1502,2022-10-14 09:52:55.100,101.78,101.78,101.775,7240,7367061750,,,94,44,2022-10-14 09:52:55.100,0
1503,2022-10-14 09:52:58.600,101.78,101.78,101.775,7240,7367061750,,,94,45,2022-10-14 09:52:58.600,3
1504,2022-10-14 09:52:59.600,101.78,101.78,101.775,7240,7367061750,,,110,47,2022-10-14 09:52:59.600,1
1505,2022-10-14 09:53:00.100,101.78,101.78,101.775,7240,7367061750,,,120,47,2022-10-14 09:53:00.100,0
1506,2022-10-14 09:53:01.600,101.78,101.78,101.775,7241,7368079550,,,119,47,2022-10-14 09:53:01.600,1
1507,2022-10-14 09:53:09.600,101.78,101.78,101.775,7241,7368079550,,,120,47,2022-10-14 09:53:09.600,8
1508,2022-10-14 09:53:10.100,101.78,101.78,101.775,7241,7368079550,,,120,48,2022-10-14 09:53:10.100,0
1509,2022-10-14 09:53:11.600,101.78,101.78,101.775,7241,7368079550,,,120,50,2022-10-14 09:53:11.600,1
1510,2022-10-14 09:53:12.600,101.78,101.78,101.775,7241,7368079550,,,120,51,2022-10-14 09:53:12.600,1
1511,2022-10-14 09:53:13.600,101.775,101.775,101.77,7290,7417949300,,,17,187,2022-10-14 09:53:13.600,1
1512,2022-10-14 09:53:14.100,101.775,101.775,101.77,7290,7417949300,,,33,132,2022-10-14 09:53:14.100,0
1513,2022-10-14 09:53:14.600,101.775,101.775,101.77,7290,7417949300,,,43,122,2022-10-14 09:53:14.600,0
1514,2022-10-14 09:53:15.100,101.775,101.775,101.77,7290,7417949300,,,42,122,2022-10-14 09:53:15.100,0
1515,2022-10-14 09:53:15.600,101.775,101.775,101.77,7290,7417949300,,,42,111,2022-10-14 09:53:15.600,0
1516,2022-10-14 09:53:16.100,101.775,101.775,101.77,7290,7417949300,,,43,101,2022-10-14 09:53:16.100,0
1517,2022-10-14 09:53:16.600,101.775,101.775,101.77,7290,7417949300,,,57,101,2022-10-14 09:53:16.600,0
1518,2022-10-14 09:53:17.100,101.775,101.775,101.77,7290,7417949300,,,67,101,2022-10-14 09:53:17.100,0
1519,2022-10-14 09:53:19.100,101.775,101.775,101.77,7290,7417949300,,,57,101,2022-10-14 09:53:19.100,2
1520,2022-10-14 09:53:20.600,101.775,101.775,101.77,7290,7417949300,,,58,101,2022-10-14 09:53:20.600,1
1521,2022-10-14 09:53:22.100,101.775,101.775,101.77,7290,7417949300,,,58,102,2022-10-14 09:53:22.100,1
1522,2022-10-14 09:53:24.600,101.775,101.775,101.77,7291,7418967050,,,57,102,2022-10-14 09:53:24.600,2
1523,2022-10-14 09:53:25.600,101.775,101.775,101.77,7292,7419984800,,,56,102,2022-10-14 09:53:25.600,1
1524,2022-10-14 09:53:27.600,101.775,101.775,101.77,7293,7421002550,,,55,102,2022-10-14 09:53:27.600,2
1525,2022-10-14 09:53:29.100,101.775,101.775,101.77,7295,7423038050,,,54,102,2022-10-14 09:53:29.100,1
1526,2022-10-14 09:53:31.100,101.775,101.775,101.77,7296,7424055800,,,53,102,2022-10-14 09:53:31.100,2
1527,2022-10-14 09:53:32.100,101.775,101.775,101.77,7297,7425073550,,,52,102,2022-10-14 09:53:32.100,1
1528,2022-10-14 09:53:34.600,101.775,101.775,101.77,7297,7425073550,,,52,104,2022-10-14 09:53:34.600,2
1529,2022-10-14 09:53:36.100,101.775,101.775,101.77,7297,7425073550,,,62,104,2022-10-14 09:53:36.100,1
1530,2022-10-14 09:53:36.600,101.775,101.775,101.77,7297,7425073550,,,92,102,2022-10-14 09:53:36.600,0
1531,2022-10-14 09:53:37.600,101.775,101.775,101.77,7297,7425073550,,,92,101,2022-10-14 09:53:37.600,1
1532,2022-10-14 09:53:38.100,101.77,101.77,101.765,7354,7483082450,,,25,178,2022-10-14 09:53:38.100,0
1533,2022-10-14 09:53:38.600,101.77,101.77,101.765,7379,7508524950,,,14,122,2022-10-14 09:53:38.600,0
1534,2022-10-14 09:53:39.100,101.77,101.775,101.77,7413,7543126750,,,150,16,2022-10-14 09:53:39.100,0
1535,2022-10-14 09:53:39.600,101.77,101.775,101.77,7429,7559409950,,,112,29,2022-10-14 09:53:39.600,0
1536,2022-10-14 09:53:40.100,101.77,101.775,101.77,7429,7559409950,,,101,37,2022-10-14 09:53:40.100,0
1537,2022-10-14 09:53:40.600,101.77,101.775,101.765,7466,7597064850,,,109,177,2022-10-14 09:53:40.600,0
1538,2022-10-14 09:53:41.100,101.77,101.77,101.765,7466,7597064850,,,12,141,2022-10-14 09:53:41.100,0
1539,2022-10-14 09:53:41.600,101.77,101.77,101.765,7466,7597064850,,,26,132,2022-10-14 09:53:41.600,0
1540,2022-10-14 09:53:42.100,101.77,101.77,101.765,7466,7597064850,,,37,112,2022-10-14 09:53:42.100,0
1541,2022-10-14 09:53:42.600,101.77,101.77,101.765,7466,7597064850,,,37,102,2022-10-14 09:53:42.600,0
1542,2022-10-14 09:53:43.600,101.77,101.77,101.765,7466,7597064850,,,38,101,2022-10-14 09:53:43.600,1
1543,2022-10-14 09:53:44.100,101.77,101.77,101.765,7466,7597064850,,,48,101,2022-10-14 09:53:44.100,0
1544,2022-10-14 09:53:44.600,101.77,101.77,101.765,7466,7597064850,,,62,99,2022-10-14 09:53:44.600,0
1545,2022-10-14 09:53:45.100,101.77,101.77,101.765,7466,7597064850,,,102,99,2022-10-14 09:53:45.100,0
1546,2022-10-14 09:53:45.600,101.77,101.77,101.765,7466,7597064850,,,105,99,2022-10-14 09:53:45.600,0
1547,2022-10-14 09:53:46.100,101.77,101.77,101.765,7466,7597064850,,,102,86,2022-10-14 09:53:46.100,0
1548,2022-10-14 09:53:46.600,101.77,101.77,101.765,7466,7597064850,,,92,56,2022-10-14 09:53:46.600,0
1549,2022-10-14 09:53:47.100,101.77,101.77,101.765,7466,7597064850,,,92,50,2022-10-14 09:53:47.100,0
1550,2022-10-14 09:53:48.100,101.77,101.77,101.765,7466,7597064850,,,92,36,2022-10-14 09:53:48.100,1
1551,2022-10-14 09:53:50.100,101.77,101.77,101.765,7466,7597064850,,,92,56,2022-10-14 09:53:50.100,2
1552,2022-10-14 09:53:50.600,101.77,101.77,101.765,7466,7597064850,,,92,97,2022-10-14 09:53:50.600,0
1553,2022-10-14 09:53:51.100,101.77,101.77,101.765,7466,7597064850,,,92,100,2022-10-14 09:53:51.100,0
1554,2022-10-14 09:53:51.600,101.77,101.77,101.765,7466,7597064850,,,92,97,2022-10-14 09:53:51.600,0
1555,2022-10-14 09:53:52.600,101.77,101.77,101.765,7466,7597064850,,,92,87,2022-10-14 09:53:52.600,1
1556,2022-10-14 09:53:54.600,101.77,101.77,101.765,7466,7597064850,,,93,87,2022-10-14 09:53:54.600,2
1557,2022-10-14 09:53:56.100,101.77,101.77,101.765,7466,7597064850,,,93,88,2022-10-14 09:53:56.100,1
1558,2022-10-14 09:53:58.100,101.77,101.77,101.765,7466,7597064850,,,93,89,2022-10-14 09:53:58.100,2
1559,2022-10-14 09:54:01.100,101.77,101.775,101.77,7555,7687640150,,,200,11,2022-10-14 09:54:01.100,3
1560,2022-10-14 09:54:01.600,101.77,101.775,101.77,7566,7698834850,,,139,26,2022-10-14 09:54:01.600,0
1561,2022-10-14 09:54:02.100,101.77,101.775,101.77,7601,7734454350,,,149,1,2022-10-14 09:54:02.100,0
1562,2022-10-14 09:54:02.600,101.77,101.77,101.765,7606,7739542850,,,1,181,2022-10-14 09:54:02.600,0
1563,2022-10-14 09:54:03.100,101.77,101.77,101.765,7607,7740560550,,,35,148,2022-10-14 09:54:03.100,0
1564,2022-10-14 09:54:03.600,101.77,101.77,101.765,7607,7740560550,,,36,138,2022-10-14 09:54:03.600,0
1565,2022-10-14 09:54:04.100,101.77,101.77,101.765,7607,7740560550,,,51,119,2022-10-14 09:54:04.100,0
1566,2022-10-14 09:54:04.600,101.77,101.77,101.765,7607,7740560550,,,91,119,2022-10-14 09:54:04.600,0
1567,2022-10-14 09:54:05.100,101.77,101.77,101.765,7607,7740560550,,,91,117,2022-10-14 09:54:05.100,0
1568,2022-10-14 09:54:05.600,101.77,101.77,101.765,7607,7740560550,,,91,107,2022-10-14 09:54:05.600,0
1569,2022-10-14 09:54:06.100,101.77,101.77,101.765,7607,7740560550,,,91,106,2022-10-14 09:54:06.100,0
1570,2022-10-14 09:54:06.600,101.77,101.77,101.765,7607,7740560550,,,81,106,2022-10-14 09:54:06.600,0
1571,2022-10-14 09:54:08.100,101.77,101.77,101.765,7611,7744631350,,,80,106,2022-10-14 09:54:08.100,1
1572,2022-10-14 09:54:10.100,101.765,101.77,101.765,7669,7803655050,,,80,52,2022-10-14 09:54:10.100,2
1573,2022-10-14 09:54:10.600,101.77,101.77,101.765,7670,7804672750,,,79,37,2022-10-14 09:54:10.600,0
1574,2022-10-14 09:54:11.100,101.77,101.77,101.765,7670,7804672750,,,79,54,2022-10-14 09:54:11.100,0
1575,2022-10-14 09:54:11.600,101.77,101.77,101.765,7670,7804672750,,,79,87,2022-10-14 09:54:11.600,0
1576,2022-10-14 09:54:13.600,101.77,101.77,101.765,7670,7804672750,,,79,77,2022-10-14 09:54:13.600,2
1577,2022-10-14 09:54:14.100,101.77,101.77,101.765,7670,7804672750,,,99,77,2022-10-14 09:54:14.100,0
1578,2022-10-14 09:54:17.600,101.77,101.77,101.765,7671,7805690450,,,99,78,2022-10-14 09:54:17.600,3
1579,2022-10-14 09:54:18.100,101.765,101.77,101.765,7724,7859625900,,,106,28,2022-10-14 09:54:18.100,0
1580,2022-10-14 09:54:18.600,101.765,101.77,101.765,7743,7878961250,,,106,6,2022-10-14 09:54:18.600,0
1581,2022-10-14 09:54:19.100,101.765,101.765,101.76,7749,7885067150,,,22,203,2022-10-14 09:54:19.100,0
1582,2022-10-14 09:54:19.600,101.765,101.765,101.76,7750,7886084800,,,37,142,2022-10-14 09:54:19.600,0
1583,2022-10-14 09:54:20.100,101.765,101.765,101.76,7787,7923737850,,,3,132,2022-10-14 09:54:20.100,0
1584,2022-10-14 09:54:20.600,101.765,101.77,101.765,7791,7927808450,,,192,8,2022-10-14 09:54:20.600,0
1585,2022-10-14 09:54:21.100,101.765,101.77,101.765,7796,7932896700,,,125,7,2022-10-14 09:54:21.100,0
1586,2022-10-14 09:54:21.600,101.765,101.765,101.76,7800,7936967300,,,3,184,2022-10-14 09:54:21.600,0
1587,2022-10-14 09:54:22.100,101.77,101.77,101.765,7814,7951214800,,,164,1,2022-10-14 09:54:22.100,0
1588,2022-10-14 09:54:22.600,101.77,101.77,101.765,7814,7951214800,,,108,4,2022-10-14 09:54:22.600,0
1589,2022-10-14 09:54:23.100,101.77,101.77,101.765,7814,7951214800,,,88,11,2022-10-14 09:54:23.100,0
1590,2022-10-14 09:54:23.600,101.77,101.77,101.765,7814,7951214800,,,87,8,2022-10-14 09:54:23.600,0
1591,2022-10-14 09:54:25.100,101.77,101.77,101.765,7817,7954267900,,,84,7,2022-10-14 09:54:25.100,1
1592,2022-10-14 09:54:26.100,101.77,101.77,101.765,7817,7954267900,,,84,17,2022-10-14 09:54:26.100,1
1593,2022-10-14 09:54:26.600,101.77,101.77,101.765,7817,7954267900,,,84,18,2022-10-14 09:54:26.600,0
1594,2022-10-14 09:54:29.600,101.765,101.77,101.765,7828,7965462550,,,74,18,2022-10-14 09:54:29.600,3
1595,2022-10-14 09:54:30.100,101.765,101.77,101.765,7828,7965462550,,,74,32,2022-10-14 09:54:30.100,0
1596,2022-10-14 09:54:31.100,101.77,101.77,101.765,7829,7966480250,,,73,32,2022-10-14 09:54:31.100,1
1597,2022-10-14 09:54:31.600,101.77,101.77,101.765,7829,7966480250,,,73,84,2022-10-14 09:54:31.600,0
1598,2022-10-14 09:54:32.100,101.77,101.77,101.765,7829,7966480250,,,71,97,2022-10-14 09:54:32.100,0
1599,2022-10-14 09:54:32.600,101.77,101.77,101.765,7829,7966480250,,,71,94,2022-10-14 09:54:32.600,0
1600,2022-10-14 09:54:33.100,101.77,101.77,101.765,7829,7966480250,,,72,94,2022-10-14 09:54:33.100,0
1601,2022-10-14 09:54:34.100,101.77,101.77,101.765,7829,7966480250,,,73,88,2022-10-14 09:54:34.100,1
1602,2022-10-14 09:54:34.600,101.77,101.77,101.765,7829,7966480250,,,75,88,2022-10-14 09:54:34.600,0
1603,2022-10-14 09:54:38.600,101.77,101.77,101.765,7829,7966480250,,,74,87,2022-10-14 09:54:38.600,4
1604,2022-10-14 09:54:39.600,101.77,101.77,101.765,7829,7966480250,,,74,88,2022-10-14 09:54:39.600,1
1605,2022-10-14 09:54:40.600,101.77,101.77,101.765,7829,7966480250,,,73,88,2022-10-14 09:54:40.600,1
1606,2022-10-14 09:54:41.100,101.77,101.77,101.765,7831,7968515650,,,71,88,2022-10-14 09:54:41.100,0
1607,2022-10-14 09:54:41.600,101.765,101.77,101.765,7835,7972586400,,,69,88,2022-10-14 09:54:41.600,0
1608,2022-10-14 09:54:44.600,101.765,101.77,101.765,7835,7972586400,,,49,88,2022-10-14 09:54:44.600,3
1609,2022-10-14 09:54:45.600,101.77,101.775,101.765,7889,8027542200,,,191,98,2022-10-14 09:54:45.600,1
1610,2022-10-14 09:54:46.100,101.77,101.775,101.77,7889,8027542200,,,145,21,2022-10-14 09:54:46.100,0
1611,2022-10-14 09:54:46.600,101.77,101.775,101.77,7893,8031613000,,,152,20,2022-10-14 09:54:46.600,0
1612,2022-10-14 09:54:47.100,101.77,101.775,101.77,7893,8031613000,,,161,18,2022-10-14 09:54:47.100,0
1613,2022-10-14 09:54:48.100,101.77,101.775,101.77,7893,8031613000,,,151,18,2022-10-14 09:54:48.100,1
1614,2022-10-14 09:54:52.600,101.77,101.775,101.77,7893,8031613000,,,151,29,2022-10-14 09:54:52.600,4
1615,2022-10-14 09:54:53.600,101.77,101.775,101.77,7894,8032630700,,,151,28,2022-10-14 09:54:53.600,1
1616,2022-10-14 09:54:55.600,101.77,101.775,101.77,7894,8032630700,,,152,29,2022-10-14 09:54:55.600,2
1617,2022-10-14 09:54:57.100,101.77,101.775,101.77,7894,8032630700,,,152,28,2022-10-14 09:54:57.100,1
1618,2022-10-14 09:55:05.600,101.77,101.775,101.77,7895,8033648400,,,153,29,2022-10-14 09:55:05.600,8
1619,2022-10-14 09:55:06.600,101.77,101.77,101.765,7924,8063161700,,,11,179,2022-10-14 09:55:06.600,1
1620,2022-10-14 09:55:07.100,101.77,101.77,101.765,7934,8073338700,,,20,130,2022-10-14 09:55:07.100,0
1621,2022-10-14 09:55:07.600,101.77,101.77,101.765,7936,8075374100,,,15,120,2022-10-14 09:55:07.600,0
1622,2022-10-14 09:55:08.100,101.77,101.77,101.765,7936,8075374100,,,12,110,2022-10-14 09:55:08.100,0
1623,2022-10-14 09:55:08.600,101.77,101.775,101.77,7948,8087586500,,,200,11,2022-10-14 09:55:08.600,0
1624,2022-10-14 09:55:09.100,101.77,101.775,101.77,7951,8090639600,,,169,40,2022-10-14 09:55:09.100,0
1625,2022-10-14 09:55:09.600,101.77,101.775,101.77,7951,8090639600,,,160,43,2022-10-14 09:55:09.600,0
1626,2022-10-14 09:55:10.100,101.77,101.775,101.77,7951,8090639600,,,150,40,2022-10-14 09:55:10.100,0
1627,2022-10-14 09:55:11.100,101.77,101.77,101.765,7991,8131347600,,,26,178,2022-10-14 09:55:11.100,1
1628,2022-10-14 09:55:11.600,101.77,101.77,101.765,7991,8131347600,,,30,118,2022-10-14 09:55:11.600,0
1629,2022-10-14 09:55:12.100,101.77,101.77,101.765,7991,8131347600,,,41,98,2022-10-14 09:55:12.100,0
1630,2022-10-14 09:55:12.600,101.77,101.77,101.765,7991,8131347600,,,38,98,2022-10-14 09:55:12.600,0
1631,2022-10-14 09:55:13.600,101.77,101.77,101.765,7991,8131347600,,,37,97,2022-10-14 09:55:13.600,1
1632,2022-10-14 09:55:14.100,101.77,101.77,101.765,7991,8131347600,,,40,99,2022-10-14 09:55:14.100,0
