,open_ts_time,open_tf_time,wind_ts_p,wind_tf_p,close_ts_time,close_tf_time,unwind_ts_p,unwind_tf_p,diff_ts,diff_tf,sum
0,2022-10-13 09:41:02,2022-10-13 09:41:07,-101.175,101.675,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.010000000000005116,0.015000000000000568
1,2022-10-13 09:42:02,2022-10-13 09:42:00,-101.175,101.675,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.010000000000005116,0.015000000000000568
2,2022-10-13 09:43:03,2022-10-13 09:43:00,-101.175,101.675,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.010000000000005116,0.015000000000000568
3,2022-10-13 09:44:06,2022-10-13 09:44:01,-101.175,101.67,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.015000000000000568,0.01999999999999602
4,2022-10-13 09:45:04,2022-10-13 09:45:00,-101.175,101.67,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.015000000000000568,0.01999999999999602
5,2022-10-13 09:46:00,2022-10-13 09:46:00,-101.175,101.675,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.010000000000005116,0.015000000000000568
6,2022-10-13 09:47:01,2022-10-13 09:47:01,-101.175,101.675,2022-10-13 09:49:01,2022-10-13 09:49:00,101.17,-101.685,0.0049999999999954525,0.010000000000005116,0.015000000000000568
7,2022-10-13 09:56:17,2022-10-13 09:56:00,101.175,-101.7,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.005000000000009663,-0.0049999999999954525,1.4210854715202004e-14
8,2022-10-13 09:57:03,2022-10-13 09:57:01,101.17,-101.71,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.0049999999999954525,0.015000000000000568
9,2022-10-13 09:58:00,2022-10-13 09:58:00,101.165,-101.7,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.015000000000000568,-0.0049999999999954525,0.010000000000005116
10,2022-10-13 10:01:02,2022-10-13 10:01:01,101.165,-101.705,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.015000000000000568,0.0,0.015000000000000568
11,2022-10-13 10:03:03,2022-10-13 10:03:02,101.17,-101.73,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.025000000000005684,0.0350000000000108
12,2022-10-13 10:04:03,2022-10-13 10:04:00,101.17,-101.725,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.01999999999999602,0.030000000000001137
13,2022-10-13 10:05:02,2022-10-13 10:05:00,101.17,-101.72,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.015000000000000568,0.025000000000005684
14,2022-10-13 10:06:13,2022-10-13 10:06:00,101.17,-101.715,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.010000000000005116,0.020000000000010232
15,2022-10-13 10:07:01,2022-10-13 10:07:00,101.17,-101.715,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.010000000000005116,0.020000000000010232
16,2022-10-13 10:08:11,2022-10-13 10:08:01,101.17,-101.71,2022-10-13 10:10:06,2022-10-13 10:10:01,-101.18,101.705,0.010000000000005116,0.0049999999999954525,0.015000000000000568
17,2022-10-13 10:17:00,2022-10-13 10:17:00,-101.185,101.7,2022-10-13 10:22:00,2022-10-13 10:22:01,101.175,-101.715,0.010000000000005116,0.015000000000000568,0.025000000000005684
18,2022-10-13 10:18:01,2022-10-13 10:18:01,-101.185,101.71,2022-10-13 10:22:00,2022-10-13 10:22:01,101.175,-101.715,0.010000000000005116,0.005000000000009663,0.01500000000001478
19,2022-10-13 10:24:00,2022-10-13 10:24:00,-101.18,101.695,2022-10-13 11:27:02,2022-10-13 11:27:01,101.17,-101.71,0.010000000000005116,0.015000000000000568,0.025000000000005684
20,2022-10-13 10:25:00,2022-10-13 10:25:00,-101.175,101.695,2022-10-13 11:27:02,2022-10-13 11:27:01,101.17,-101.71,0.0049999999999954525,0.015000000000000568,0.01999999999999602
21,2022-10-13 10:26:00,2022-10-13 10:26:00,-101.18,101.695,2022-10-13 11:27:02,2022-10-13 11:27:01,101.17,-101.71,0.010000000000005116,0.015000000000000568,0.025000000000005684
22,2022-10-13 10:27:00,2022-10-13 10:27:00,-101.18,101.695,2022-10-13 11:27:02,2022-10-13 11:27:01,101.17,-101.71,0.010000000000005116,0.015000000000000568,0.025000000000005684
23,2022-10-13 10:28:08,2022-10-13 10:28:01,-101.18,101.695,2022-10-13 11:27:02,2022-10-13 11:27:01,101.17,-101.71,0.010000000000005116,0.015000000000000568,0.025000000000005684
24,2022-10-13 10:31:01,2022-10-13 10:31:02,101.175,-101.715,2022-10-13 11:27:02,2022-10-13 11:27:01,-101.175,101.7,0.0,0.015000000000000568,0.015000000000000568
25,2022-10-13 10:32:03,2022-10-13 10:32:01,101.175,-101.715,2022-10-13 11:27:02,2022-10-13 11:27:01,-101.175,101.7,0.0,0.015000000000000568,0.015000000000000568
26,2022-10-13 10:33:17,2022-10-13 10:33:04,101.175,-101.715,2022-10-13 11:27:02,2022-10-13 11:27:01,-101.175,101.7,0.0,0.015000000000000568,0.015000000000000568
