,open_ts_time,open_tf_time,wind_ts_p,wind_tf_p,close_ts_time,close_tf_time,unwind_ts_p,unwind_tf_p,diff_ts,diff_tf,sum
0,2022-10-18 10:20:01,2022-10-18 10:20:00,-101.2,101.805,2022-10-18 10:45:01,2022-10-18 10:45:00,101.195,-101.815,0.005000000000009663,0.009999999999990905,0.015000000000000568
1,2022-10-18 10:25:00,2022-10-18 10:25:00,-101.2,101.805,2022-10-18 10:45:01,2022-10-18 10:45:00,101.195,-101.815,0.005000000000009663,0.009999999999990905,0.015000000000000568
2,2022-10-18 10:30:11,2022-10-18 10:30:00,-101.2,101.8,2022-10-18 10:45:01,2022-10-18 10:45:00,101.195,-101.815,0.005000000000009663,0.015000000000000568,0.020000000000010232
3,2022-10-18 11:05:01,2022-10-18 11:05:00,101.205,-101.835,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.025000000000005684,-0.0350000000000108,-0.010000000000005116
4,2022-10-18 11:10:00,2022-10-18 11:10:00,101.2,-101.825,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.030000000000001137,-0.045000000000001705,-0.015000000000000568
5,2022-10-18 11:15:11,2022-10-18 11:15:00,101.205,-101.825,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.025000000000005684,-0.045000000000001705,-0.01999999999999602
6,2022-10-18 11:20:01,2022-10-18 11:20:00,101.205,-101.83,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.025000000000005684,-0.04000000000000625,-0.015000000000000568
7,2022-10-18 13:25:01,2022-10-18 13:25:00,101.22,-101.87,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.010000000000005116,0.0,0.010000000000005116
8,2022-10-18 13:35:00,2022-10-18 13:35:01,101.22,-101.86,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.010000000000005116,-0.010000000000005116,0.0
9,2022-10-18 13:40:01,2022-10-18 13:40:02,101.215,-101.86,2022-10-18 13:55:00,2022-10-18 13:55:00,-101.23,101.87,0.015000000000000568,-0.010000000000005116,0.0049999999999954525
10,2022-10-18 14:10:01,2022-10-18 14:10:01,101.235,-101.875,2022-10-18 14:20:14,2022-10-18 14:20:02,-101.235,101.87,0.0,0.0049999999999954525,0.0049999999999954525
