,ts_date,t
0,2023-02-07 09:30:00,100.23589512403608
1,2023-02-07 09:31:00,100.2290483755917
2,2023-02-07 09:32:00,100.2427888124091
3,2023-02-07 09:33:00,100.24348114605127
4,2023-02-07 09:34:00,100.24900427843743
5,2023-02-07 09:35:00,100.24581499676415
6,2023-02-07 09:36:00,100.24072981258915
7,2023-02-07 09:37:00,100.24329333625467
8,2023-02-07 09:38:00,100.24773988927606
9,2023-02-07 09:39:00,100.25451489430056
10,2023-02-07 09:40:00,100.26191834581707
11,2023-02-07 09:41:00,100.25962327013214
12,2023-02-07 09:42:00,100.25684793964722
13,2023-02-07 09:43:00,100.25660082080091
14,2023-02-07 09:44:00,100.25188831430489
15,2023-02-07 09:45:00,100.2442033769677
16,2023-02-07 09:46:00,100.24568838233388
17,2023-02-07 09:47:00,100.24309389649132
18,2023-02-07 09:48:00,100.25335897158648
19,2023-02-07 09:49:00,100.25704458367268
20,2023-02-07 09:50:00,100.25760528602437
21,2023-02-07 09:51:00,100.26260566592542
22,2023-02-07 09:52:00,100.26362681844202
23,2023-02-07 09:53:00,100.26590020692917
24,2023-02-07 09:54:00,100.26318515923539
25,2023-02-07 09:55:00,100.26169501314428
26,2023-02-07 09:56:00,100.2572144953124
27,2023-02-07 09:57:00,100.25620126597204
28,2023-02-07 09:58:00,100.247024240215
29,2023-02-07 09:59:00,100.2556767938147
30,2023-02-07 10:00:00,100.26337564019148
31,2023-02-07 10:01:00,100.27416510299446
32,2023-02-07 10:02:00,100.2776860656079
33,2023-02-07 10:03:00,100.27349263527147
34,2023-02-07 10:04:00,100.26754967142304
35,2023-02-07 10:05:00,100.2567475160114
36,2023-02-07 10:06:00,100.25971813446981
37,2023-02-07 10:07:00,100.27381038882592
38,2023-02-07 10:08:00,100.27594791467533
39,2023-02-07 10:09:00,100.28000557065681
40,2023-02-07 10:10:00,100.28823002067875
41,2023-02-07 10:11:00,100.28818218674215
42,2023-02-07 10:12:00,100.28488566526607
43,2023-02-07 10:13:00,100.28106334434422
44,2023-02-07 10:14:00,100.2843004750332
45,2023-02-07 10:15:00,100.28207643088909
46,2023-02-07 10:16:00,100.2841545761382
47,2023-02-07 10:17:00,100.28624814925138
48,2023-02-07 10:18:00,100.28671103547703
49,2023-02-07 10:19:00,100.28718183756332
50,2023-02-07 10:20:00,100.30307096500954
51,2023-02-07 10:21:00,100.30830192413555
52,2023-02-07 10:22:00,100.3091150575798
53,2023-02-07 10:23:00,100.31569881347909
54,2023-02-07 10:24:00,100.32159361505656
55,2023-02-07 10:25:00,100.32798725160889
56,2023-02-07 10:26:00,100.33039690011555
57,2023-02-07 10:27:00,100.32491714794075
58,2023-02-07 10:28:00,100.32203126172254
59,2023-02-07 10:29:00,100.32685912478085
60,2023-02-07 10:30:00,100.32332332549237
61,2023-02-07 10:31:00,100.32003061479959
62,2023-02-07 10:32:00,100.33348123936479
63,2023-02-07 10:33:00,100.3380360558528
64,2023-02-07 10:34:00,100.33863655272938
65,2023-02-07 10:35:00,100.34432093022289
66,2023-02-07 10:36:00,100.34216459839361
67,2023-02-07 10:37:00,100.34268215504329
68,2023-02-07 10:38:00,100.35153797807197
69,2023-02-07 10:39:00,100.35895782831072
70,2023-02-07 10:40:00,100.35427444394745
71,2023-02-07 10:41:00,100.35296058420467
72,2023-02-07 10:42:00,100.35254182128196
73,2023-02-07 10:43:00,100.35611822952018
74,2023-02-07 10:44:00,100.35929433005838
75,2023-02-07 10:45:00,100.35230720827914
76,2023-02-07 10:46:00,100.34372874860705
77,2023-02-07 10:47:00,100.34773904254142
78,2023-02-07 10:48:00,100.35279351579027
79,2023-02-07 10:49:00,100.3520026626286
80,2023-02-07 10:50:00,100.35387488396522
81,2023-02-07 10:51:00,100.35083123864902
82,2023-02-07 10:52:00,100.35307209060637
83,2023-02-07 10:53:00,100.35390023869402
84,2023-02-07 10:54:00,100.34675595627868
85,2023-02-07 10:55:00,100.33778549973793
86,2023-02-07 10:56:00,100.33724088414561
87,2023-02-07 10:57:00,100.34379506903205
88,2023-02-07 10:58:00,100.35068683484269
89,2023-02-07 10:59:00,100.35649873291884
90,2023-02-07 11:00:00,100.35458453654392
91,2023-02-07 11:01:00,100.34970638927082
92,2023-02-07 11:02:00,100.33937135311935
93,2023-02-07 11:03:00,100.33544436696026
94,2023-02-07 11:04:00,100.33430336449013
95,2023-02-07 11:05:00,100.34284295576506
96,2023-02-07 11:06:00,100.34282548853218
97,2023-02-07 11:07:00,100.34000000000002
98,2023-02-07 11:08:00,100.34161619412464
99,2023-02-07 11:09:00,100.34163626577157
100,2023-02-07 11:10:00,100.34979747265511
101,2023-02-07 11:11:00,100.35185955764926
102,2023-02-07 11:12:00,100.35576624823597
103,2023-02-07 11:13:00,100.35569358335432
104,2023-02-07 11:14:00,100.35391674699082
105,2023-02-07 11:15:00,100.35387109971795
106,2023-02-07 11:16:00,100.3487167955689
107,2023-02-07 11:17:00,100.34920491758118
108,2023-02-07 11:18:00,100.35527888525534
109,2023-02-07 11:19:00,100.35621249903083
110,2023-02-07 11:20:00,100.36357664167566
111,2023-02-07 11:21:00,100.36127778128822
112,2023-02-07 11:22:00,100.3563277979472
113,2023-02-07 11:23:00,100.357766122066
114,2023-02-07 11:24:00,100.35583325939383
115,2023-02-07 11:25:00,100.36064149676045
116,2023-02-07 11:26:00,100.35855396646
117,2023-02-07 11:27:00,100.3599096820065
118,2023-02-07 11:28:00,100.35708473700794
119,2023-02-07 11:29:00,100.36796560930267
210,2023-02-07 13:00:00,100.37276820492862
211,2023-02-07 13:01:00,100.37522499070285
212,2023-02-07 13:02:00,100.37634369921325
213,2023-02-07 13:03:00,100.37199828783451
214,2023-02-07 13:04:00,100.38037163559265
215,2023-02-07 13:05:00,100.3794379985873
216,2023-02-07 13:06:00,100.37154368761087
217,2023-02-07 13:07:00,100.37351090591845
218,2023-02-07 13:08:00,100.37913214919041
219,2023-02-07 13:09:00,100.37274877088588
220,2023-02-07 13:10:00,100.36868007325906
221,2023-02-07 13:11:00,100.36937644510151
222,2023-02-07 13:12:00,100.37022812207398
223,2023-02-07 13:13:00,100.37000000000002
224,2023-02-07 13:14:00,100.38139981335186
225,2023-02-07 13:15:00,100.39451022611662
226,2023-02-07 13:16:00,100.39143029058125
227,2023-02-07 13:17:00,100.39
228,2023-02-07 13:18:00,100.38563529747054
229,2023-02-07 13:19:00,100.38715146753381
230,2023-02-07 13:20:00,100.39237603145858
231,2023-02-07 13:21:00,100.38999938972864
232,2023-02-07 13:22:00,100.39691573790768
233,2023-02-07 13:23:00,100.4037535399688
234,2023-02-07 13:24:00,100.40452371847908
235,2023-02-07 13:25:00,100.40946095524984
236,2023-02-07 13:26:00,100.41127434361177
237,2023-02-07 13:27:00,100.40562523995567
238,2023-02-07 13:28:00,100.40183083699927
239,2023-02-07 13:29:00,100.39390272990964
240,2023-02-07 13:30:00,100.39249309954009
241,2023-02-07 13:31:00,100.39012744881613
242,2023-02-07 13:32:00,100.39551185166499
243,2023-02-07 13:33:00,100.39597245729935
244,2023-02-07 13:34:00,100.39517808604367
245,2023-02-07 13:35:00,100.39179089658427
246,2023-02-07 13:36:00,100.3934313449771
247,2023-02-07 13:37:00,100.39645874880655
248,2023-02-07 13:38:00,100.40259249573559
249,2023-02-07 13:39:00,100.40155359408942
250,2023-02-07 13:40:00,100.40245084779515
251,2023-02-07 13:41:00,100.40299933504697
252,2023-02-07 13:42:00,100.40068961401234
253,2023-02-07 13:43:00,100.40298309499222
254,2023-02-07 13:44:00,100.4009723346417
255,2023-02-07 13:45:00,100.40514753260244
256,2023-02-07 13:46:00,100.41900324228563
257,2023-02-07 13:47:00,100.42777696014478
258,2023-02-07 13:48:00,100.43125516114637
