,ts_date,ts,tf,t,diff,zcore10
0,2022-10-13 09:30:00,101.17338879408418,101.67427761167781,101.02075730754284,1.1544091217286052,
1,2022-10-13 09:30:15,101.17128025718608,101.67841881218587,101.0270379216092,1.1585194455764452,
2,2022-10-13 09:30:30,101.1660198826207,101.66787409429801,101.00847198641766,1.1612563195576655,
3,2022-10-13 09:30:45,101.165234893617,101.66819004964087,101.00672090055602,1.1644243051087244,
4,2022-10-13 09:31:00,101.165,101.66963279594218,101.01093923713779,1.1633263547465589,
5,2022-10-13 09:31:15,101.16136388558895,101.66099874524406,100.99849324087609,1.1621403640230739,
6,2022-10-13 09:31:30,101.16000000000003,101.66330496103949,100.99933250993448,1.1672774121444718,
7,2022-10-13 09:31:45,101.16034134541547,101.66461771095115,101.00807039594285,1.1608236805439702,
8,2022-10-13 09:32:00,101.16445322714847,101.67278478738271,101.02058861334122,1.1605277342757319,
9,2022-10-13 09:32:15,101.16500000000002,101.67922024576184,101.03887072214752,1.1545697693761383,
10,2022-10-13 09:32:30,101.16888453042881,101.68428307761442,101.04812012784896,1.151561496951075,-2.3796692610101102
11,2022-10-13 09:32:45,101.17,101.68015602870362,101.04500388167035,1.1453081757368864,-3.4571676241097777
12,2022-10-13 09:33:00,101.16749817473838,101.68235580771224,101.04981788372135,1.147395556964753,-1.8550990363383784
14,2022-10-13 09:33:30,101.165,101.68095568113159,101.04111033697328,1.1558010252899038,-0.27001294882030275
15,2022-10-13 09:33:45,101.165,101.67952229900034,101.0359842681899,1.1580603298107661,0.1741252739731565
16,2022-10-13 09:34:00,101.16935870243294,101.69216127927179,101.0600457864475,1.1549180696631254,-0.21994049190433715
17,2022-10-13 09:34:15,101.17333951189374,101.69289920989708,101.06190961986034,1.150549288040068,-0.8178212053467636
18,2022-10-13 09:34:30,101.175,101.69224172140476,101.06188349254789,1.1475999502616219,-1.2778275892138033
19,2022-10-13 09:34:45,101.17499999999998,101.70075040046602,101.08018227096579,1.1463185299662655,-1.3372546581795042
20,2022-10-13 09:35:00,101.17499999999998,101.69243809618936,101.07275992168579,1.1371162706929567,-3.3220313955726635
21,2022-10-13 09:35:15,101.175,101.69115553053054,101.06790320038354,1.1394078606775366,-1.7326865669552607
22,2022-10-13 09:35:30,101.17,101.695,101.07079191604925,1.1492080839507395,0.14845191062412702
24,2022-10-13 09:36:00,101.17500000000001,101.68921956706198,101.0654023976692,1.138036736454751,-1.6566652737798777
25,2022-10-13 09:36:15,101.175,101.685,101.06472226239764,1.1302777376023698,-2.4361831985659284
26,2022-10-13 09:36:30,101.17,101.68500000000002,101.06500000000001,1.1350000000000193,-1.2268408724455304
28,2022-10-13 09:37:00,101.175,101.685,101.06562515013212,1.1293748498678866,-1.7878418801301974
29,2022-10-13 09:37:15,101.175,101.68500000000002,101.06848549003405,1.1265145099659861,-1.8781836125627145
30,2022-10-13 09:37:30,101.175,101.6883391908569,101.06499999999997,1.1366783817138213,-0.1606497369575741
31,2022-10-13 09:37:45,101.175,101.68999999999997,101.06499999999998,1.139999999999958,0.47295085207741544
32,2022-10-13 09:38:00,101.175,101.68806579903547,101.0669353262704,1.1341962718005476,-0.32079466359204467
33,2022-10-13 09:38:15,101.175,101.69,101.07147021825271,1.133529781747285,-0.38086353321167427
34,2022-10-13 09:38:30,101.175,101.69,101.07249656959902,1.1325034304009733,-0.45867931911019466
36,2022-10-13 09:39:00,101.17500000000001,101.69265446634644,101.07225560158035,1.1380533311125163,1.1366408479676937
37,2022-10-13 09:39:15,101.175,101.69,101.06550029572676,1.1394997042732342,1.5055829131340661
38,2022-10-13 09:39:30,101.175,101.68500000000002,101.06499999999997,1.1300000000000665,-1.1067250663488781
39,2022-10-13 09:39:45,101.175,101.68500000000002,101.06692320324356,1.1280767967564742,-1.382417477719575
40,2022-10-13 09:40:00,101.175,101.687272443241,101.06224032892278,1.1373045575592187,0.7613026404507807
41,2022-10-13 09:40:15,101.175,101.68499999999999,101.05849529213378,1.1365047078661945,0.39975785553470633
42,2022-10-13 09:40:30,101.17038392857145,101.68116702214499,101.05208125388032,1.1398688618382096,1.2913187135617643
43,2022-10-13 09:40:45,101.17125218277066,101.68,101.055,1.1337478172293487,-0.31912120983625236
44,2022-10-13 09:41:00,101.17395897966219,101.68333243210029,101.05718371368468,1.1355221708537044,0.16180179349330076
45,2022-10-13 09:41:15,101.170386086885,101.68035724939163,101.05973687906045,1.130591532837812,-1.1996880553219418
46,2022-10-13 09:41:30,101.175,101.68687090423667,101.06108529892961,1.1376565095437314,0.6958760552702288
47,2022-10-13 09:41:45,101.175,101.68199974235661,101.05999999999999,1.1289994847132334,-1.5044519483761036
48,2022-10-13 09:42:00,101.175,101.68110932533305,101.05658503725336,1.1306336134127548,-0.8117158422781676
49,2022-10-13 09:42:15,101.17300190294958,101.67999999999999,101.06000000000002,1.1269980970503894,-1.777814340954038
50,2022-10-13 09:42:30,101.175,101.68400017113032,101.05999999999999,1.133000342260658,-0.19325839654417099
51,2022-10-13 09:42:45,101.175,101.68312434859297,101.05881829605227,1.132430401133675,-0.23783544810864443
52,2022-10-13 09:43:00,101.17499999999998,101.68111129579938,101.05500000000002,1.1322225915987616,-0.1933816938345036
53,2022-10-13 09:43:15,101.175,101.68055534459845,101.055,1.1311106891968876,-0.3642111639814997
54,2022-10-13 09:43:30,101.17500000000001,101.68200025627884,101.055,1.1340005125576624,0.7180493503061766
55,2022-10-13 09:43:45,101.175,101.68232100880797,101.05535766788054,1.1342843497354096,0.918071505673322
56,2022-10-13 09:44:00,101.175,101.67941966091722,101.0539125554655,1.1299267663689392,-0.785409656931839
57,2022-10-13 09:44:15,101.17040110073381,101.67733307793348,101.04947233541989,1.1347927197132606,1.577270384238614
58,2022-10-13 09:44:30,101.17,101.67500000000001,101.04499999999997,1.1350000000000477,1.3658187966131556
59,2022-10-13 09:44:45,101.16999999999999,101.675,101.04118920047101,1.138810799528997,2.720270642748071
60,2022-10-13 09:45:00,101.17,101.675591775679,101.0407080061494,1.140475545208588,2.964269766836171
61,2022-10-13 09:45:15,101.17,101.68,101.04431192286431,1.145688077135702,3.6658164250386798
62,2022-10-13 09:45:30,101.17000000000002,101.68,101.0467414107252,1.1432585892747937,1.6850713677454026
63,2022-10-13 09:45:45,101.16999999999999,101.68,101.04533500789078,1.1446649921092416,1.621223263188635
64,2022-10-13 09:46:00,101.16999999999997,101.68000000000002,101.04607204803791,1.143927951962155,1.1625518199457476
65,2022-10-13 09:46:15,101.17000000000002,101.67999999999999,101.05000000000001,1.139999999999958,0.1799640716386369
66,2022-10-13 09:46:30,101.16785667485667,101.67999999999999,101.05,1.1421433251433228,0.5142764550648411
67,2022-10-13 09:46:45,101.16946834877294,101.68234518204865,101.05916786544206,1.1360541498822982,-1.3331150834313017
68,2022-10-13 09:47:00,101.17499999999998,101.68183099694211,101.05367386592694,1.1349881279572998,-1.7588688783724369
69,2022-10-13 09:47:15,101.175,101.68,101.05,1.1350000000000193,-1.7539800454156815
70,2022-10-13 09:47:30,101.175,101.68,101.05000000000001,1.1350000000000051,-1.4666918731099787
72,2022-10-13 09:48:00,101.175,101.68417304638767,101.05499999999999,1.1383460927753504,-0.41223224299241557
