,open_ts_time,open_tf_time,open_t_time,wind_ts_p,wind_tf_p,wind_t_p,close_ts_time,close_tf_time,close_t_time,unwind_ts_p,unwind_tf_p,unwind_t_p,diff_ts,diff_tf,diff_t,sum-2-3-1
0,2022-10-19 09:45:00,2022-10-19 09:45:00,2022-10-19 09:45:01,101.23,101.885,101.35,2022-10-19 09:58:06,2022-10-19 09:58:03,2022-10-19 09:58:00,101.235,101.885,101.365,0.0049999999999954525,0.0,0.015000000000000568,499.99999999982947
1,2022-10-19 09:46:00,2022-10-19 09:46:00,2022-10-19 09:46:01,101.23,101.885,101.35,2022-10-19 09:59:02,2022-10-19 09:59:00,2022-10-19 09:59:01,101.235,101.885,101.375,0.0049999999999954525,0.0,0.025000000000005684,699.9999999999318
2,2022-10-19 09:47:03,2022-10-19 09:47:00,2022-10-19 09:47:00,101.23,101.885,101.35,2022-10-19 10:00:02,2022-10-19 10:00:00,2022-10-19 10:00:00,101.235,101.89,101.375,0.0049999999999954525,-0.0049999999999954525,0.025000000000005684,400.00000000020464
3,2022-10-19 09:48:04,2022-10-19 09:48:01,2022-10-19 09:48:01,101.225,101.885,101.345,2022-10-19 10:03:03,2022-10-19 10:03:02,2022-10-19 10:03:00,101.235,101.89,101.375,0.010000000000005116,-0.0049999999999954525,0.030000000000001137,700.0000000005002
4,2022-10-19 09:49:00,2022-10-19 09:49:02,2022-10-19 09:49:02,101.225,101.88,101.34,2022-10-19 10:04:03,2022-10-19 10:04:00,2022-10-19 10:04:01,101.23,101.89,101.375,0.005000000000009663,-0.010000000000005116,0.03499999999999659,300.00000000001137
5,2022-10-19 09:50:00,2022-10-19 09:50:00,2022-10-19 09:50:01,101.23,101.885,101.35,2022-10-19 10:05:03,2022-10-19 10:05:00,2022-10-19 10:05:00,101.23,101.89,101.38,0.0,-0.0049999999999954525,0.030000000000001137,300.0000000002956
6,2022-10-19 09:55:01,2022-10-19 09:55:00,2022-10-19 09:55:00,101.23,101.89,101.36,2022-10-19 10:08:00,2022-10-19 10:08:01,2022-10-19 10:08:01,101.23,101.885,101.37,0.0,0.0049999999999954525,0.010000000000005116,499.99999999982947
7,2022-10-19 10:06:00,2022-10-19 10:06:00,2022-10-19 10:06:00,101.225,101.89,101.37,2022-10-19 10:14:00,2022-10-19 10:14:02,2022-10-19 10:14:00,101.23,101.885,101.37,0.005000000000009663,0.0049999999999954525,0.0,500.0000000001137
8,2022-10-19 10:09:04,2022-10-19 10:09:05,2022-10-19 10:09:00,101.225,101.89,101.365,2022-10-19 10:15:01,2022-10-19 10:15:02,2022-10-19 10:15:01,101.225,101.88,101.36,0.0,0.010000000000005116,-0.0049999999999954525,500.0000000003979
9,2022-10-19 10:11:00,2022-10-19 10:11:00,2022-10-19 10:11:00,101.225,101.89,101.36,2022-10-19 10:16:02,2022-10-19 10:16:00,2022-10-19 10:16:02,101.225,101.88,101.36,0.0,0.010000000000005116,0.0,600.000000000307
10,2022-10-19 10:13:04,2022-10-19 10:13:05,2022-10-19 10:13:02,101.225,101.89,101.365,2022-10-19 10:17:05,2022-10-19 10:17:06,2022-10-19 10:17:05,101.225,101.88,101.365,0.0,0.010000000000005116,0.0,600.000000000307
11,2022-10-19 10:26:05,2022-10-19 10:26:00,2022-10-19 10:26:00,101.225,101.895,101.375,2022-10-19 10:32:49,2022-10-19 10:32:00,2022-10-19 10:32:00,101.24,101.9,101.395,0.015000000000000568,-0.005000000000009663,0.01999999999999602,699.9999999993634
12,2022-10-19 10:28:04,2022-10-19 10:28:06,2022-10-19 10:28:00,101.225,101.895,101.37,2022-10-19 10:34:00,2022-10-19 10:34:00,2022-10-19 10:34:00,101.24,101.89,101.38,0.015000000000000568,0.0049999999999954525,0.009999999999990905,1099.999999999568
13,2022-10-19 10:33:02,2022-10-19 10:33:02,2022-10-19 10:33:01,101.235,101.9,101.375,2022-10-19 10:36:03,2022-10-19 10:36:00,2022-10-19 10:36:00,101.24,101.89,101.38,0.0049999999999954525,0.010000000000005116,0.0049999999999954525,900.0000000000341
14,2022-10-19 10:51:20,2022-10-19 10:51:00,2022-10-19 10:51:00,101.23,101.885,101.355,2022-10-19 10:52:05,2022-10-19 10:52:00,2022-10-19 10:52:02,101.235,101.88,101.36,0.0049999999999954525,0.005000000000009663,0.0049999999999954525,600.000000000307
15,2022-10-19 10:53:07,2022-10-19 10:53:01,2022-10-19 10:53:06,101.23,101.885,101.355,2022-10-19 10:57:00,2022-10-19 10:57:00,2022-10-19 10:57:00,101.24,101.885,101.365,0.009999999999990905,0.0,0.009999999999990905,599.9999999994543
16,2022-10-19 10:54:07,2022-10-19 10:54:07,2022-10-19 10:54:05,101.23,101.88,101.35,2022-10-19 11:01:05,2022-10-19 11:01:01,2022-10-19 11:01:00,101.24,101.885,101.365,0.009999999999990905,-0.005000000000009663,0.015000000000000568,399.99999999906777
17,2022-10-19 10:55:11,2022-10-19 10:55:00,2022-10-19 10:55:00,101.23,101.885,101.355,2022-10-19 11:06:03,2022-10-19 11:06:00,2022-10-19 11:06:00,101.24,101.885,101.37,0.009999999999990905,0.0,0.015000000000000568,699.9999999996476
18,2022-10-19 10:56:05,2022-10-19 10:56:12,2022-10-19 10:56:01,101.23,101.885,101.355,2022-10-19 11:07:06,2022-10-19 11:07:02,2022-10-19 11:07:02,101.24,101.89,101.375,0.009999999999990905,-0.0049999999999954525,0.01999999999999602,499.99999999982947
19,2022-10-19 11:00:01,2022-10-19 11:00:12,2022-10-19 11:00:01,101.235,101.89,101.36,2022-10-19 11:08:28,2022-10-19 11:08:03,2022-10-19 11:08:02,101.24,101.89,101.375,0.0049999999999954525,0.0,0.015000000000000568,499.99999999982947
20,2022-10-19 11:09:04,2022-10-19 11:09:14,2022-10-19 11:09:01,101.235,101.9,101.37,2022-10-19 11:11:15,2022-10-19 11:11:02,2022-10-19 11:11:04,101.245,101.895,101.38,0.010000000000005116,0.005000000000009663,0.009999999999990905,900.0000000006025
