,open_ts_time,open_tf_time,open_t_time,wind_ts_p,wind_tf_p,wind_t_p,close_ts_time,close_tf_time,close_t_time,unwind_ts_p,unwind_tf_p,unwind_t_p,diff_ts,diff_tf,diff_t,sum-2-3-1
0,2022-10-12 09:45:00,2022-10-12 09:45:00,2022-10-12 09:45:00,101.16,101.59,100.885,2022-10-12 09:53:00,2022-10-12 09:53:00,2022-10-12 09:53:00,101.16,101.61,100.9,0.0,0.01999999999999602,-0.015000000000000568,899.9999999997499
1,2022-10-12 09:48:00,2022-10-12 09:48:01,2022-10-12 09:48:00,101.155,101.58,100.875,2022-10-12 09:54:00,2022-10-12 09:54:00,2022-10-12 09:54:01,101.155,101.6,100.89,0.0,0.01999999999999602,-0.015000000000000568,899.9999999997499
2,2022-10-12 09:49:03,2022-10-12 09:49:00,2022-10-12 09:49:00,101.16,101.585,100.88,2022-10-12 09:56:00,2022-10-12 09:56:00,2022-10-12 09:56:00,101.16,101.6075,100.9,0.0,0.022500000000007958,-0.020000000000010232,950.0000000002728
3,2022-10-12 09:50:04,2022-10-12 09:50:00,2022-10-12 09:50:00,101.155,101.58,100.875,2022-10-12 09:57:00,2022-10-12 09:57:00,2022-10-12 09:57:00,101.16,101.61,100.905,-0.0049999999999954525,0.030000000000001137,-0.030000000000001137,1000.0000000002274
4,2022-10-12 09:51:01,2022-10-12 09:51:02,2022-10-12 09:51:02,101.155,101.58,100.875,2022-10-12 09:58:00,2022-10-12 09:58:00,2022-10-12 09:58:00,101.16,101.615,100.905,-0.0049999999999954525,0.03499999999999659,-0.030000000000001137,1299.9999999999545
5,2022-10-12 10:43:04,2022-10-12 10:43:00,2022-10-12 10:43:01,101.16,101.605,100.89750000000001,2022-10-12 10:54:01,2022-10-12 10:54:00,2022-10-12 10:54:03,101.155,101.62,100.905,0.0049999999999954525,0.015000000000000568,-0.007499999999993179,949.9999999999886
6,2022-10-12 10:48:00,2022-10-12 10:48:01,2022-10-12 10:48:01,101.15,101.60249999999999,100.895,2022-10-12 10:55:00,2022-10-12 10:55:00,2022-10-12 10:55:00,101.155,101.62,100.905,-0.0049999999999954525,0.017500000000012506,-0.010000000000005116,650.0000000008299
7,2022-10-12 10:51:02,2022-10-12 10:51:01,2022-10-12 10:51:00,101.15,101.6,100.895,2022-10-12 10:56:12,2022-10-12 10:56:00,2022-10-12 10:56:00,101.155,101.625,100.91,-0.0049999999999954525,0.025000000000005684,-0.015000000000000568,1000.0000000005116
8,2022-10-12 10:52:01,2022-10-12 10:52:00,2022-10-12 10:52:00,101.15,101.6,100.895,2022-10-12 11:07:00,2022-10-12 11:07:01,2022-10-12 11:07:01,101.14,101.6,100.88,0.010000000000005116,0.0,0.015000000000000568,700.000000000216
9,2022-10-12 10:53:00,2022-10-12 10:53:00,2022-10-12 10:53:00,101.16,101.61,100.91,2022-10-12 11:08:00,2022-10-12 11:08:13,2022-10-12 11:08:01,101.14,101.605,100.885,0.01999999999999602,-0.0049999999999954525,0.024999999999991473,999.9999999999432
10,2022-10-12 11:00:00,2022-10-12 11:00:00,2022-10-12 11:00:00,101.15,101.6,100.895,2022-10-12 11:28:00,2022-10-12 11:28:00,2022-10-12 11:28:00,101.135,101.59,100.87,0.015000000000000568,-0.009999999999990905,0.024999999999991473,500.0000000003979
11,2022-10-12 11:15:00,2022-10-12 11:15:01,2022-10-12 11:15:01,101.15,101.60249999999999,100.9,2022-10-12 13:02:02,2022-10-12 13:02:02,2022-10-12 13:02:00,101.135,101.595,100.875,0.015000000000000568,-0.007499999999993179,0.025000000000005684,650.0000000005457
12,2022-10-12 11:21:00,2022-10-12 11:21:02,2022-10-12 11:21:00,101.145,101.59,100.885,2022-10-12 13:04:01,2022-10-12 13:04:03,2022-10-12 13:04:01,101.135,101.6,100.88,0.009999999999990905,0.009999999999990905,0.005000000000009663,1099.9999999992838
13,2022-10-12 11:27:04,2022-10-12 11:27:03,2022-10-12 11:27:03,101.145,101.595,100.89,2022-10-12 13:05:02,2022-10-12 13:05:01,2022-10-12 13:05:00,101.14,101.605,100.885,0.0049999999999954525,0.010000000000005116,0.0049999999999954525,900.0000000000341
14,2022-10-12 13:15:02,2022-10-12 13:15:00,2022-10-12 13:15:00,101.145,101.6,100.895,2022-10-12 13:20:00,2022-10-12 13:20:00,2022-10-12 13:20:00,101.13,101.59,100.86,0.015000000000000568,-0.009999999999990905,0.03499999999999659,700.0000000005002
15,2022-10-12 13:18:00,2022-10-12 13:18:00,2022-10-12 13:18:00,101.14,101.6,100.885,2022-10-12 13:21:04,2022-10-12 13:21:01,2022-10-12 13:21:00,101.13,101.59,100.86,0.010000000000005116,-0.009999999999990905,0.025000000000005684,300.000000000864
16,2022-10-12 13:19:02,2022-10-12 13:19:00,2022-10-12 13:19:00,101.14,101.595,100.88,2022-10-12 13:58:03,2022-10-12 13:58:04,2022-10-12 13:58:01,101.115,101.55,100.82,0.025000000000005684,-0.045000000000001705,0.060000000000002274,-499.99999999982947
17,2022-10-12 13:24:00,2022-10-12 13:24:00,2022-10-12 13:24:00,101.13,101.58,100.86,2022-10-12 13:59:04,2022-10-12 13:59:01,2022-10-12 13:59:02,101.115,101.55,100.825,0.015000000000000568,-0.030000000000001137,0.03499999999999659,-500.0000000001137
18,2022-10-12 13:25:00,2022-10-12 13:25:00,2022-10-12 13:25:00,101.13,101.565,100.85,2022-10-12 14:00:01,2022-10-12 14:00:00,2022-10-12 14:00:00,101.115,101.555,100.83,0.015000000000000568,-0.009999999999990905,0.01999999999999602,400.00000000048885
19,2022-10-12 13:28:01,2022-10-12 13:28:01,2022-10-12 13:28:00,101.135,101.575,100.86,2022-10-12 14:03:00,2022-10-12 14:03:00,2022-10-12 14:03:00,101.12,101.555,100.83,0.015000000000000568,-0.01999999999999602,0.030000000000001137,2.842170943040401e-10
20,2022-10-12 13:29:00,2022-10-12 13:29:01,2022-10-12 13:29:01,101.135,101.57,100.85,2022-10-12 14:07:05,2022-10-12 14:07:00,2022-10-12 14:07:00,101.12,101.55,100.82,0.015000000000000568,-0.01999999999999602,0.030000000000001137,2.842170943040401e-10
21,2022-10-12 13:30:02,2022-10-12 13:30:01,2022-10-12 13:30:00,101.135,101.575,100.86,2022-10-12 14:15:05,2022-10-12 14:15:00,2022-10-12 14:15:00,101.125,101.565,100.84,0.010000000000005116,-0.010000000000005116,0.01999999999999602,199.9999999998181
22,2022-10-12 13:31:00,2022-10-12 13:31:00,2022-10-12 13:31:00,101.135,101.57,100.855,2022-10-12 14:18:05,2022-10-12 14:18:01,2022-10-12 14:18:00,101.12,101.55,100.815,0.015000000000000568,-0.01999999999999602,0.04000000000000625,200.00000000038654
